drone_count,scene_key,target_class,combination_count,oracle_expected_target_threshold_strict_quality_iou50,oracle_expected_target_threshold_ap50_95,fusion_noisy_or_max_iou_quality,fusion_support_weighted_or_quality,gap_noisy_or_vs_oracle,gap_support_weighted_vs_oracle
2,S0-SM_tree3,tree,55,0.9582332134547523,0.9702020558455225,0.9834131551370097,0.9748101929116246,0.025179941682257345,0.01657697945687231
2,S0-SM_tree30,tree,78,0.9556382032104815,0.9203806867315186,0.983564614691084,0.9716006183542939,0.027926411480602487,0.01596241514381236
2,S0-SM_tree4,tree,28,0.9584184059829902,0.9865842491055705,0.9833416051673327,0.9754545224461866,0.024923199184342493,0.01703611646319636
2,S0-SM_tree5,tree,45,0.9310884981028945,0.8416432212708557,0.9608695160290078,0.8597202812034727,0.029781017926113318,-0.07136821689942185
2,S0-SM_tree6,tree,36,0.9326279969870455,0.9461877353402605,0.9669655900581693,0.9529003649553379,0.03433759307112383,0.02027236796829246
2,S0-SM_tree7,tree,105,0.9476328197593816,0.9426672957186125,0.9779459622454747,0.9650944298313698,0.03031314248609307,0.01746161007198821
2,S0-SM_tree8,tree,36,0.9465300732635088,0.9513267833484608,0.978416800973575,0.9675743865146962,0.031886727710066176,0.021044313251187385
2,S0-SM_tree9,tree,36,0.9480338303929545,0.9633713958048852,0.978907218099914,0.966705228845457,0.030873387706959465,0.01867139845250243
2,S0-SM_whitevann10,whitevan,28,0.9498241083026473,0.9895089285714286,0.9710973346911427,0.8483047432061739,0.02127322638849538,-0.10151936509647341
2,S0-SM_whitevann11,whitevan,45,0.9468757842395495,0.9766666666666667,0.9786810226191361,0.968466344237543,0.0318052383795866,0.02159055999799342
2,S0-SM_whitevann12,whitevan,6,0.9658791893545207,0.989236111442248,0.9869764053474523,0.9811129949406103,0.021097215992931684,0.015233805586089666
2,S0-SM_whitevann13,whitevan,105,0.957833606381702,0.9989413265458176,0.9830088425673674,0.9758867356444338,0.025175236185665417,0.018053129262731837
2,S0-SM_whitevann14,whitevan,36,0.9521156260838504,0.991997355037423,0.974713461537164,0.8646457052257506,0.02259783545331362,-0.08746992085809979
2,S0-SM_whitevann15,whitevan,78,0.9528532678157154,0.9819889601284209,0.9801531602222908,0.973743105455882,0.027299892406575377,0.02088983764016661
2,S0-SM_whitevann16,whitevan,45,0.9186598880452581,0.8628875034473088,0.9374879596798565,0.7650942952714571,0.01882807163459843,-0.153565592773801
2,S0-SM_whitevann17,whitevan,15,0.9459021637490123,0.9687272727737823,0.9763071122100128,0.9714263000504448,0.030404948461000503,0.025524136301432576
2,S0-SM_whitevann18,whitevan,78,0.9542011606257791,0.9969551282719923,0.9807045347003659,0.9706183792464745,0.026503374074586805,0.01641721862069545
2,S0-SM_whitevann19,whitevan,55,0.9494769320847566,0.9681680451074497,0.9794786495584239,0.9738266739199927,0.03000171747366731,0.024349741835236083
2,S0-SM_whitevann1_58,whitevan,55,0.9520786867429851,0.9662575758621097,0.9817930856324898,0.966523886084285,0.029714398889504667,0.014445199341299841
2,S0-SM_whitevann2,whitevan,36,0.9318112610547248,0.9651399926192126,0.9664737938434231,0.9531552262807588,0.03466253278869835,0.02134396522603399
2,S0-SM_whitevann3,whitevan,21,0.9494688409078803,1.0,0.9783364035086259,0.9674160424111823,0.028867562600745633,0.01794720150330198
2,S0-SM_whitevann4,whitevan,45,0.9432769262912564,1.0,0.9731276301924997,0.9674183965605079,0.029850703901243336,0.024141470269251508
2,S0-SM_whitevann5,whitevan,10,0.9587973789909082,1.0,0.9830126904334394,0.973674615194929,0.024215311442531195,0.014877236204020816
2,S0-SM_whitevann6,whitevan,91,0.9464297965342513,0.9822431541081293,0.9749665770171764,0.9026533528273529,0.028536780482925073,-0.04377644370689837
2,S0-SM_whitevann7,whitevan,55,0.9519697493413566,0.9921428571573712,0.9803055669901801,0.9713495367155485,0.028335817648823536,0.01937978737419188
2,S0-SM_whitevann8,whitevan,15,0.9478145843920311,0.9722222223877907,0.9788022251254996,0.9738593990176965,0.03098764073346849,0.026044814625665325
2,S0-SM_whitevann9,whitevan,36,0.9446034901463745,1.0,0.9769807597306739,0.9713688254618214,0.03237726958429943,0.026765335315446892
3,S0-SM_barrel_1,barrel,120,0.7950484212143862,0.9366666666666668,0.9372142840456562,0.885329341011663,0.14216586283126997,0.09028091979727682
3,S0-SM_barrel_10,barrel,84,0.774670242721763,0.8244047619757199,0.8845070636768269,0.7460404825014498,0.10983682095506386,-0.02862976022031316
3,S0-SM_barrel_11,barrel,35,0.7951438580197112,0.8110714285714287,0.9233533905386031,0.8671791853711628,0.1282095325188919,0.07203532735145157
3,S0-SM_barrel_12,barrel,56,0.8448603019580515,0.9259114587147321,0.9444157597291766,0.9110576842404364,0.09955545777112507,0.06619738228238492
3,S0-SM_barrel_13,barrel,165,0.814677991321623,0.8677588384214676,0.9172415063762349,0.8631778672864215,0.10256351505461192,0.048499875964798544
3,S0-SM_barrel_14,barrel,84,0.8490281552572541,0.8843179576512841,0.9443999827775643,0.9104290055313411,0.09537182752031026,0.06140085027408704
3,S0-SM_barrel_15,barrel,120,0.8406302306424486,0.8689230337251943,0.9353788058639952,0.8711646526206537,0.09474857522154667,0.030534421978205106
3,S0-SM_barrel_16,barrel,56,0.7533822111633028,0.8453125,0.8663477912032196,0.6281627542820828,0.11296558003991675,-0.12521945688122005
3,S0-SM_barrel_17,barrel,120,0.7568393647928181,0.8208333333333333,0.8651564637514128,0.6730882690212361,0.10831709895859465,-0.08375109577158202
3,S0-SM_barrel_18,barrel,84,0.8224712020421986,0.8399404762889302,0.932212213937692,0.8710783894765528,0.10974101189549346,0.048607187434354215
3,S0-SM_barrel_19,barrel,84,0.7531274271593213,0.7500372024563452,0.8948404275830794,0.8147609317880421,0.141713000423758,0.06163350462872075
3,S0-SM_barrel_2,barrel,364,0.761681330534337,0.8340659340659341,0.8668231503553623,0.6551791267189081,0.10514181982102533,-0.10650220381542885
3,S0-SM_barrel_20,barrel,120,0.7890548553684802,0.8447222223629555,0.9174352456617456,0.7786751441843578,0.12838039029326542,-0.010379711184122398
3,S0-SM_barrel_21,barrel,220,0.7921514617182457,0.8722727272727273,0.9074207236727154,0.7980582309383958,0.11526926195446974,0.005906769220150099
3,S0-SM_barrel_3,barrel,120,0.7753345792261259,0.8633333333333333,0.8667325487116025,0.5951483620131167,0.09139796948547663,-0.1801862172130092
3,S0-SM_barrel_4,barrel,560,0.8327301116539744,0.8653311020073792,0.9261350284804016,0.889259340551726,0.09340491682642726,0.05652922889775158
3,S0-SM_barrel_5,barrel,220,0.7460326472712265,0.8072727272727273,0.8770454406623961,0.8264026754257082,0.13101279339116956,0.08037002815448169
3,S0-SM_barrel_6,barrel,560,0.8044755525989048,0.8792443497770397,0.9154870723142393,0.8417094902336366,0.11101151971533452,0.03723393763473182
3,S0-SM_barrel_7,barrel,165,0.830334719495607,0.8805050518604541,0.9245520873603358,0.88833249877773,0.09421736786472878,0.05799777928212302
3,S0-SM_barrel_8,barrel,165,0.7205582349332617,0.7787878787878788,0.8602435014564802,0.7315167537674742,0.13968526652321855,0.010958518834212505
3,S0-SM_container_1,container,120,0.9510726058240319,1.0,0.9807070300082253,0.9694812072632806,0.029634424184193486,0.018408601439248717
3,S0-SM_container_10,container,220,0.9513260319814626,0.9982954545590011,0.9803776685932426,0.9706479891089402,0.029051636611780007,0.01932195712747764
3,S0-SM_container_11,container,560,0.9592714419752314,0.9980859375079827,0.9863897001865423,0.9765114881783429,0.027118258211310864,0.01724004620311148
3,S0-SM_container_12,container,84,0.9624503166366,0.9915918487474007,0.9878805031761737,0.9786247847724665,0.02543018653957374,0.016174468135866538
3,S0-SM_container_13,container,364,0.9534800245673548,0.9922775489338406,0.980903437521243,0.9712469919150426,0.02742341295388817,0.01776696734768779
3,S0-SM_container_14,container,120,0.9615531933174378,0.9936250002110998,0.9877659706705635,0.9740274493641974,0.02621277735312566,0.012474256046759558
3,S0-SM_container_15,container,364,0.9543363168472325,0.9985221252292599,0.9831255375675308,0.9759168911395193,0.028789220720298325,0.02158057429228677
3,S0-SM_container_16,container,120,0.9634748806506506,0.9983270833874742,0.9867666178385553,0.9813536430848172,0.023291737187904782,0.01787876243416664
3,S0-SM_container_17,container,165,0.9551076756298983,0.9936700340152187,0.9840112187493433,0.9779405468447735,0.028903543119444985,0.022832871214875206
3,S0-SM_container_18,container,286,0.9554573362721658,0.9988068447473045,0.9855261438810797,0.9771557911624631,0.03006880760891395,0.021698454890297314
3,S0-SM_container_2,container,35,0.9530155098566689,1.0,0.9843367020970444,0.9738538781280284,0.03132119224037544,0.02083836827135943
3,S0-SM_container_21,container,120,0.9523278831463655,0.9940046298807418,0.9811744679357643,0.9649725090643104,0.028846584789398833,0.012644625917944907
3,S0-SM_container_22,container,120,0.9599951671881292,0.9971681547909975,0.9872912678025172,0.8822062922139746,0.02729610061438803,-0.07778887497415454
3,S0-SM_container_23,container,165,0.9656521174845722,0.9990530303030303,0.9897699162878143,0.9838587076318764,0.024117798803242052,0.01820659014730419
3,S0-SM_container_3,container,120,0.9542364069877406,1.0,0.9867209922540435,0.9786944450961131,0.032484585266302934,0.02445803810837255
3,S0-SM_container_30,container,680,0.9559656792515969,0.993559101006237,0.9853844138616129,0.9794015432439304,0.029418734610015984,0.02343586399233344
3,S0-SM_container_4,container,120,0.9415662239136272,1.0,0.9757533153323222,0.9688205833072633,0.034187091418695026,0.027254359393636074
3,S0-SM_container_5,container,120,0.9598241344795686,0.9892592592916831,0.9852092549432724,0.9708253468701672,0.02538512046370378,0.011001212390598591
3,S0-SM_container_6,container,10,0.955589335181898,1.0,0.9813699163447629,0.9760805512782003,0.025780581162864857,0.020491216096302223
3,S0-SM_container_7,container,165,0.9644984921245316,0.9963299664333211,0.9887671458235693,0.9802282440134432,0.024268653699037634,0.01572975188891157
3,S0-SM_container_8,container,84,0.9545807953341862,0.9997916666702145,0.9838806748993234,0.974350764265498,0.029299879565137243,0.019769968931311888
3,S0-SM_container_9,container,56,0.9460938414158045,1.0,0.9797087777321943,0.9711982610348185,0.03361493631638979,0.025104419619013996
3,S0-SM_male1,male,10,0.7503305437171605,0.85,0.8896403572985344,0.8296364884394978,0.13930981358137395,0.07930594472233732
3,S0-SM_male10,male,455,0.7327797567152156,0.7025702078963866,0.8605434746661254,0.7942281460523855,0.1277637179509098,0.061448389337169895
3,S0-SM_male11,male,10,0.7899051608678949,0.8694444463484817,0.8954092895873522,0.8746529808014911,0.10550412871945736,0.08474781993359626
3,S0-SM_male12,male,120,0.7305604115803648,0.7261653471403021,0.8804582952824502,0.7453542564913305,0.14989788370208545,0.014793844910965692
3,S0-SM_male13,male,4,0.8397809268926242,0.7315972271013178,0.9351787565710751,0.9011006221378046,0.0953978296784509,0.06131969524518044
3,S0-SM_male14,male,35,0.781867533974854,0.8140000005534718,0.8984780860057012,0.8262762006148154,0.11661055203084725,0.04440866663996146
3,S0-SM_male15,male,680,0.7667443768511288,0.8228120624922289,0.885867962896286,0.8126936026143349,0.11912358604515716,0.045949225763206036
3,S0-SM_male16,male,220,0.7818009529927679,0.7847737203931644,0.8992997992764438,0.7765514301789509,0.1174988462836759,-0.005249522813816965
3,S0-SM_male17,male,120,0.8075367517249787,0.8941631945777271,0.9126801260209662,0.7932621808349363,0.10514337429598741,-0.01427457089004247
3,S0-SM_male18,male,286,0.7872043996167875,0.842857721600143,0.9009028789147235,0.8452253948649945,0.11369847929793608,0.05802099524820703
3,S0-SM_male19,male,84,0.8005660983547419,0.770593350807364,0.9162649267534985,0.8612592367120403,0.11569882839875656,0.06069313835729839
3,S0-SM_male2,male,286,0.7257758503556209,0.8112387612409943,0.8604366493133689,0.7634809421109375,0.13466079895774807,0.037705091755316666
3,S0-SM_male20,male,286,0.766105843465112,0.8009136716933513,0.892598025877047,0.8289448379474179,0.12649218241193494,0.0628389944823059
3,S0-SM_male3,male,286,0.7314197873797484,0.725407925803032,0.8557029416877809,0.8009649067180054,0.1242831543080325,0.06954511933825691
3,S0-SM_male4,male,364,0.812070414784301,0.878680810440221,0.9102122425371812,0.8052574204830503,0.09814182775288027,-0.006812994301250708
3,S0-SM_male5,male,120,0.7538255074647954,0.8191269848551898,0.8897636857158243,0.7651993024428932,0.13593817825102894,0.011373794978097873
3,S0-SM_male6,male,56,0.7603533638548632,0.6911954399567867,0.864677280242196,0.8178086272988202,0.10432391638733285,0.057455263443957016
3,S0-SM_male7,male,35,0.789174294068645,0.8142857142857143,0.9037094119502395,0.860196386386827,0.11453511788159443,0.07102209231818202
3,S0-SM_male8,male,816,0.7317411426275593,0.8433823529411765,0.8831340425718723,0.8216225912236389,0.15139289994431304,0.0898814485960796
3,S0-SM_male9,male,84,0.7875880727145299,0.8452380952380952,0.9016768856929157,0.8295824497680334,0.1140888129783858,0.04199437705350351
3,S0-SM_rock1,rock,455,0.9589467215672515,1.0,0.9850951154862343,0.9777360507919372,0.026148393918982826,0.01878932922468568
3,S0-SM_rock10,rock,286,0.9656554815720343,0.9885378104775897,0.9864709549813009,0.9748900879392509,0.020815473409266594,0.009234606367216625
3,S0-SM_rock11,rock,120,0.9642813760346982,0.9858333338983357,0.987739423239718,0.9790404607961306,0.02345804720501976,0.014759084761432395
3,S0-SM_rock12,rock,286,0.9621893164779475,0.9953716626928947,0.988015969465259,0.9845427523023199,0.02582665298731157,0.022353435824372436
3,S0-SM_rock13,rock,35,0.9541104426912899,1.0,0.9814875259326379,0.9731059639856052,0.02737708324134802,0.018995521294315365
3,S0-SM_rock14,rock,220,0.966398299929769,0.9921780304260777,0.9896121380378695,0.9834663034860666,0.023213838108100515,0.017068003556297562
3,S0-SM_rock15,rock,286,0.9699879100273613,0.9954150572713634,0.9888359994754329,0.9078152948854471,0.018848089448071592,-0.06217261514191419
3,S0-SM_rock16,rock,84,0.9722146059142689,0.9956872797332954,0.9917901000954787,0.9878244140904832,0.01957549418120985,0.015609808176214268
3,S0-SM_rock17,rock,455,0.9676303040678194,0.9948153930964483,0.9876504398566388,0.982225070128909,0.02002013578881945,0.01459476606108967
3,S0-SM_rock18,rock,364,0.9633139002529285,0.9843729560411122,0.9863563553322843,0.9011240353343636,0.02304245507935576,-0.06218986491856493
3,S0-SM_rock19,rock,4,0.9505009387631791,0.9588541619479656,0.9791114210508598,0.9699383514583361,0.028610482287680705,0.019437412695156975
3,S0-SM_rock2,rock,455,0.9655332330261832,1.0,0.9897485311275267,0.9830563437616503,0.024215298101343485,0.017523110735467085
3,S0-SM_rock20,rock,84,0.9512217076140872,0.9573979598324316,0.9824167872246243,0.9514858569040909,0.031195079610537135,0.00026414929000373455
3,S0-SM_rock21,rock,455,0.9641756200941884,0.9891767400186577,0.9869432029181164,0.9788678641577021,0.02276758282392799,0.01469224406351366
3,S0-SM_rock3,rock,84,0.9682907899117881,0.9961321924746569,0.9914160825598175,0.9653615084051504,0.023125292648029427,-0.0029292815066376265
3,S0-SM_rock4,rock,364,0.9531196608019552,0.997633704603646,0.9838169656946335,0.9749604664561927,0.0306973048926783,0.021840805654237516
3,S0-SM_rock5,rock,56,0.9626030973762869,0.9968973215190428,0.9889091241911049,0.9808811973062029,0.026306026814817973,0.018278099929916025
3,S0-SM_rock6,rock,165,0.9674520671506064,0.9721910706120049,0.9918032526063154,0.9845836086258681,0.024351185455709023,0.017131541475261747
3,S0-SM_rock7,rock,165,0.9609473288575032,0.9838310383646942,0.990492139823721,0.9831912094606358,0.02954481096621775,0.022243880603132538
3,S0-SM_rock8,rock,10,0.9512540130792573,0.9729523825091976,0.9799685176927657,0.9668978113467357,0.02871450461350844,0.015643798267478415
3,S0-SM_rock9,rock,286,0.96715026113758,0.9727328901933855,0.9894018714720162,0.9812321817947125,0.022251610334436234,0.01408192065713254
3,S0-SM_suv1,suv,84,0.9388557964127221,1.0,0.9755869191789173,0.9616829162480395,0.03673112276619517,0.022827119835317378
3,S0-SM_suv10,suv,165,0.9220675256661747,0.9834848484848485,0.9753448113875504,0.9631651461293993,0.05327728572137569,0.04109762046322463
3,S0-SM_suv11,suv,35,0.9289370676603828,0.9938492064402691,0.9741376151797709,0.9578152570438383,0.04520054751938818,0.028878189383455544
3,S0-SM_suv12,suv,364,0.9140677646556776,0.9273214287339494,0.9643411893191474,0.8110666911768803,0.050273424663469735,-0.10300107347879728
3,S0-SM_suv13_13,suv,165,0.9199956555630578,0.9752272727498502,0.9664937059800344,0.7767157761567076,0.04649805041697652,-0.14327987940635023
3,S0-SM_suv14_17,suv,20,0.9215124590876241,0.9800000000000001,0.970932850371282,0.9545527255728409,0.04942039128365783,0.03304026648521674
3,S0-SM_suv15,suv,4,0.9277662895223227,0.98125,0.9682533287139135,0.7206642259139666,0.0404870391915908,-0.20710206360835604
3,S0-SM_suv16,suv,286,0.9254337371485738,0.9818015318603016,0.9700379561214093,0.9507697068825012,0.04460421897283551,0.025335969733927377
3,S0-SM_suv17,suv,220,0.932869343143581,0.9888636363704095,0.9751928164002487,0.9594147155792745,0.04232347325666763,0.026545372435693437
3,S0-SM_suv18,suv,364,0.9357274352338878,0.9849759615405084,0.9751523669474893,0.9626643771989889,0.03942493171360151,0.026936941965101102
3,S0-SM_suv19,suv,56,0.9093333590300512,0.9982142857142857,0.9630467239419783,0.9530429972725398,0.05371336491192713,0.043709638242488635
3,S0-SM_suv2,suv,120,0.9226688890516669,0.9833333333333333,0.9709676464382938,0.9504572417678643,0.04829875738662692,0.027788352716197395
3,S0-SM_suv20,suv,165,0.9261435850975035,0.9801515151650616,0.9581125250138561,0.6943137976914389,0.031968939916352634,-0.23182978740606464
3,S0-SM_suv21,suv,220,0.9028628817900172,0.9652110390077261,0.951368004211157,0.7806634658793912,0.0485051224211398,-0.122199415910626
3,S0-SM_suv22,suv,455,0.9419598936094545,0.9723270249833749,0.983435051692963,0.9661101576186056,0.041475158083508434,0.0241502640091511
3,S0-SM_suv3,suv,84,0.9327528477705014,0.983947090739611,0.9747932808337135,0.9571567902267473,0.042040433063212146,0.024403942456245886
3,S0-SM_suv4,suv,455,0.942359598945655,0.9852950294321726,0.9813436372711792,0.9696418680930561,0.03898403832552422,0.02728226914740106
3,S0-SM_suv5,suv,816,0.9465769446498631,0.97551206183841,0.9792080637420479,0.967180283931272,0.03263111909218486,0.020603339281408894
3,S0-SM_suv6,suv,4,0.9408394880318074,0.9930000005364418,0.9835693392596063,0.9749067018889054,0.04272985122779893,0.03406721385709799
3,S0-SM_suv7,suv,220,0.9299706175620688,0.9902742425167264,0.9688794734168692,0.9563184675722013,0.03890885585480042,0.026347850010132512
3,S0-SM_suv8,suv,560,0.935350402895155,0.9873526785828706,0.9738931500350899,0.9600704212058119,0.038542747139934885,0.024720018310656844
3,S0-SM_suv9,suv,120,0.9338421078412273,0.9922916666666667,0.9779234582385691,0.9620466300759412,0.044081350397341734,0.028204522234713814
3,S0-SM_tank1,tank,560,0.9230464955108638,0.9925297619083099,0.9715849678094691,0.8965962085771426,0.048538472298605306,-0.0264502869337212
3,S0-SM_tank10,tank,165,0.913969167754077,0.9581818181818181,0.9599469933674503,0.8944569190968246,0.04597782561337327,-0.01951224865725243
3,S0-SM_tank11,tank,165,0.929911454443657,0.9939393939393939,0.9696103650111466,0.9540359118184982,0.03969891056748964,0.024124457374841257
3,S0-SM_tank12,tank,165,0.9443107163657046,0.9874050026452199,0.9807355509393153,0.9687525636773782,0.036424834573610676,0.024441847311673537
3,S0-SM_tank13,tank,10,0.9487672968386611,0.9730250008612871,0.9837982988637008,0.9764790200138613,0.035031002025039726,0.02771172317520021
3,S0-SM_tank14,tank,286,0.9477061330740282,0.9570699074906881,0.9822706506428266,0.969379620691165,0.034564517568798414,0.021673487617136833
3,S0-SM_tank15,tank,165,0.9291093726510666,0.9651115326915777,0.9729887589885722,0.9199878490195478,0.043879386337505544,-0.009121523631518857
3,S0-SM_tank16,tank,56,0.898789912630278,0.9776785717877958,0.9703693803618474,0.9128575491926948,0.07157946773156942,0.01406763656241683
3,S0-SM_tank17,tank,84,0.9317749825490012,0.9912202381218472,0.9750424883894782,0.9113576671214677,0.043267505840477005,-0.020417315427533445
3,S0-SM_tank18,tank,56,0.9203029211393516,0.9815476190564888,0.9638740593557787,0.8986067574104466,0.04357113821642711,-0.021696163728905038
3,S0-SM_tank19,tank,560,0.9145756940934602,0.9562388394906053,0.9616237328328875,0.8308569609739092,0.04704803873942731,-0.08371873311955103
3,S0-SM_tank2,tank,35,0.9122419188116173,0.9799999999999999,0.9623697337408371,0.8381515265463765,0.050127814929219805,-0.07409039226524083
3,S0-SM_tank20,tank,20,0.9318170889680182,0.9893750000000001,0.9784798935325801,0.9426682877181802,0.046662804564561955,0.01085119875016205
3,S0-SM_tank3,tank,56,0.9382592053355948,0.8804501492707503,0.9736071717699709,0.8926680034472597,0.0353479664343761,-0.0455912018883351
3,S0-SM_tank4,tank,35,0.9494879714973913,0.9934285715733255,0.9841637916257225,0.9251654381957719,0.03467582012833126,-0.024322533301619376
3,S0-SM_tank5,tank,165,0.9194277491863497,0.9376026949020547,0.9665051410036501,0.9533452734755704,0.04707739181730042,0.03391752428922068
3,S0-SM_tank6,tank,20,0.9478921383264158,0.9465625010554989,0.9771075051674215,0.9559682863004302,0.029215366841005674,0.008076147974014347
3,S0-SM_tank7,tank,816,0.9232267113259848,0.9899509803921568,0.9723011289728003,0.8936836185539964,0.04907441764681553,-0.02954309277198841
3,S0-SM_tank8,tank,84,0.917712136234401,0.9125000003680942,0.9714868722693611,0.8805098673178323,0.05377473603496019,-0.03720226891656864
3,S0-SM_tank9,tank,84,0.9257895823348052,0.9880952380952381,0.9687696696545102,0.9294617905332059,0.04298008731970493,0.0036722081984006394
3,S0-SM_tent_1,tent,560,0.9636875704168361,1.0,0.9888682103702688,0.9827464033455474,0.025180639953432782,0.019058832928711356
3,S0-SM_tent_10,tent,560,0.96894804368691,0.9961110590440536,0.9916300935147029,0.987666192804448,0.02268204982779287,0.018718149117537997
3,S0-SM_tent_11,tent,120,0.9676012087842764,0.9987489583750566,0.9889544733325878,0.9834153823534888,0.021353264548311435,0.015814173569212442
3,S0-SM_tent_12,tent,120,0.9689612311336571,0.9961361113246117,0.9913425756872795,0.9877173986650083,0.022381344553622395,0.01875616753135123
3,S0-SM_tent_13,tent,84,0.974606556931836,0.9970099207536569,0.9914439864707331,0.9873122925251007,0.01683742953889711,0.012705735593264711
3,S0-SM_tent_14,tent,84,0.9726787742695574,0.9998571428670769,0.9906929482004235,0.986859887655231,0.01801417393086613,0.014181113385673627
3,S0-SM_tent_15,tent,455,0.967953508067359,0.9980641484074539,0.9889483650745607,0.9789475177725404,0.020994857007201717,0.010994009705181385
3,S0-SM_tent_16,tent,120,0.9719837170727419,0.9971333335409562,0.9909125584828848,0.9669924320254697,0.01892884141014295,-0.004991285047272198
3,S0-SM_tent_17,tent,220,0.9733114333043343,0.9963525885209592,0.9903312373600325,0.9851165842416194,0.01701980405569814,0.01180515093728507
3,S0-SM_tent_18,tent,165,0.966533886223614,0.9970062291279785,0.9904746826873322,0.9856018422065069,0.02394079646371816,0.019067955982892903
3,S0-SM_tent_2,tent,560,0.9699052641233369,0.9943857143489644,0.9901917153883861,0.9834050219081439,0.020286451265049243,0.013499757784807054
3,S0-SM_tent_3,tent,35,0.9718664186311737,1.0,0.9880232148547557,0.9802428866234475,0.016156796223582015,0.008376467992273762
3,S0-SM_tent_4,tent,165,0.970841245230765,0.9998484848575159,0.9884402269238972,0.9809028230510743,0.017598981693132232,0.010061577820309364
3,S0-SM_tent_5,tent,286,0.9659144472244622,0.9912975916906717,0.9880070317918224,0.9784315178538334,0.022092584567360185,0.01251707062937124
3,S0-SM_tent_6,tent,20,0.961334556451073,0.9936309526807495,0.9846459792868772,0.9782406594390007,0.02331142283580423,0.016906102987927718
3,S0-SM_tent_7,tent,165,0.9710110301735814,1.0,0.9907295540013334,0.9855979057383326,0.019718523827752077,0.014586875564751245
3,S0-SM_tent_8,tent,165,0.9695726184322485,0.9983838384952207,0.9916868036233579,0.9859821229093282,0.022114185191109414,0.016409504477079673
3,S0-SM_tent_9,tent,220,0.9730387049495897,1.0,0.9913749327769985,0.9871871542085631,0.018336227827408846,0.014148449258973406
3,S0-SM_tower_1,tower,56,0.9689536119457036,1.0,0.9890557109380091,0.9837925991689536,0.020102098992305528,0.014838987223249944
3,S0-SM_tower_10,tower,455,0.9594358006166462,0.9966845654360541,0.9850346278878367,0.9573972193976276,0.02559882727119045,-0.002038581219018676
3,S0-SM_tower_11,tower,165,0.9694977925461483,1.0,0.989833093588169,0.9860233233929414,0.020335301042020637,0.01652553084679309
3,S0-SM_tower_12,tower,220,0.9588958168381533,1.0,0.9839617201561165,0.9743502828867077,0.025065903317963212,0.015454466048554383
3,S0-SM_tower_13,tower,364,0.966585188750579,0.9935576923171079,0.989759368648726,0.9854494898005023,0.023174179898147074,0.018864301049923315
3,S0-SM_tower_2,tower,165,0.9674049469163168,0.9988636363636364,0.9896772009417516,0.9832088901326324,0.022272254025434757,0.015803943216315508
3,S0-SM_tower_3,tower,364,0.9663077788933083,0.9970991508999875,0.9889647019837112,0.9698244488012866,0.022656923090402903,0.003516669907978276
3,S0-SM_tower_4,tower,560,0.9620304779183108,0.9933532874190381,0.9863813403536871,0.9777019276665082,0.02435086243537632,0.015671449748197452
3,S0-SM_tower_5,tower,364,0.9629513240829007,0.9986931223575803,0.9876867549989934,0.9762834610380712,0.02473543091609265,0.013332136955170437
3,S0-SM_tower_6,tower,560,0.9686202960570837,0.9833325068619122,0.9870852400813671,0.9801361022689368,0.018464944024283447,0.011515806211853108
3,S0-SM_tower_7,tower,220,0.9661111598641567,0.9422714660120658,0.9871403959164882,0.9805652438941899,0.021029236052331424,0.01445408403003312
3,S0-SM_tower_8,tower,286,0.968616436919404,0.9991448768626221,0.9906835995788427,0.9820787531507547,0.022067162659438644,0.013462316231350635
3,S0-SM_tower_9,tower,84,0.9666204127473639,0.9990079365138497,0.9917099329575766,0.9846605889284512,0.025089520210212712,0.01804017618108733
3,S0-SM_tree1,tree,364,0.9604283070248636,1.0,0.9863322211096442,0.9774613877795614,0.025903914084780655,0.017033080754697782
3,S0-SM_tree10,tree,220,0.9470612042048913,0.936375351667949,0.9779021767679312,0.9585493396013147,0.03084097256303997,0.01148813539642346
3,S0-SM_tree11,tree,220,0.9658716937910515,0.9995454545454546,0.9878816327750154,0.9782159062035471,0.02200993898396386,0.012344212412495614
3,S0-SM_tree12,tree,220,0.960581988070036,0.8676734567725937,0.9861043643277089,0.9732143435222916,0.02552237625767284,0.012632355452255606
3,S0-SM_tree13,tree,120,0.9598754611639395,0.9065319904965615,0.9872095504641537,0.9809296243299523,0.027334089300214193,0.02105416316601283
3,S0-SM_tree14,tree,56,0.9585283036060217,0.8933651577173753,0.9883183083683663,0.9768372575589764,0.029790004762344613,0.018308953952954732
3,S0-SM_tree15,tree,56,0.9496712047925303,0.9375030775989693,0.9811924830103788,0.9649410176675299,0.03152127821784845,0.015269812874999622
3,S0-SM_tree16,tree,165,0.9438132278767896,0.8877789560147924,0.9743271290852777,0.9598866175898814,0.03051390120848818,0.0160733897130918
3,S0-SM_tree17,tree,286,0.9516874601372812,0.8619834561179681,0.9819019766154525,0.9711132540663444,0.030214516478171305,0.019425793929063184
3,S0-SM_tree18,tree,56,0.9503094075146147,0.8381218974329137,0.9834634845053429,0.9623238760117747,0.033154076990728254,0.012014468497160036
3,S0-SM_tree19,tree,56,0.9645436591785587,0.8608620835132367,0.9914028936265301,0.9852810408675856,0.026859234447971447,0.020737381689026946
3,S0-SM_tree2,tree,56,0.954290951842802,0.9398774345208561,0.9829952793053323,0.9658976245571415,0.028704327462530266,0.011606672714339461
3,S0-SM_tree20,tree,286,0.9536438935398822,0.9034646589006464,0.9815904366774548,0.9647947944302513,0.02794654313757261,0.011150900890369075
