target_class,viewpoint_triple,viewpoint_1,viewpoint_2,viewpoint_3,scene_count,expected_pair_12_target_ap50_95,expected_pair_13_target_ap50_95,expected_pair_23_target_ap50_95,expected_best_pair_target_ap50_95_on_matched_scenes,best_pair_for_target_ap50_95,expected_triple_or_target_ap50_95,third_view_gain_target_ap50_95,expected_pair_12_target_strict_quality_iou50,expected_pair_13_target_strict_quality_iou50,expected_pair_23_target_strict_quality_iou50,expected_best_pair_target_strict_quality_iou50_on_matched_scenes,best_pair_for_target_strict_quality_iou50,expected_triple_or_target_strict_quality_iou50,third_view_gain_target_strict_quality_iou50
suv,elhigh-radnear-az000 + elmid-radnear-az045 + elmid-radnear-az135,elhigh-radnear-az000,elmid-radnear-az045,elmid-radnear-az135,3,0.9369047563345659,0.9260140532702087,0.881391936902398,0.9369047563345659,elhigh-radnear-az000 + elmid-radnear-az045,0.9369047563345659,0.0,0.9405448106594392,0.9492409792865324,0.9438311866815555,0.9492409792865324,elhigh-radnear-az000 + elmid-radnear-az135,0.9492409792865324,0.0
suv,elhigh-radfar-az135 + elhigh-radnear-az000 + elmid-radnear-az135,elhigh-radfar-az135,elhigh-radnear-az000,elmid-radnear-az135,3,0.9056518158567827,0.925653601207605,0.9106972513208218,0.925653601207605,elhigh-radfar-az135 + elmid-radnear-az135,0.9264851491901159,0.0008315479825109495,0.9311423579428796,0.9405767143779448,0.949172634495465,0.949172634495465,elhigh-radnear-az000 + elmid-radnear-az135,0.949172634495465,0.0
rock,elhigh-radnear-az315 + ellow-radfar-az000 + ellow-radnear-az000,elhigh-radnear-az315,ellow-radfar-az000,ellow-radnear-az000,3,1.0,1.0,0.9677083333333334,1.0,elhigh-radnear-az315 + ellow-radfar-az000,1.0,0.0,0.947168384257111,0.9491282448689446,0.9394205753048842,0.9491282448689446,elhigh-radnear-az315 + ellow-radnear-az000,0.9491282448689446,0.0
container,elhigh-radfar-az135 + elmid-radmid-az000 + elmid-radnear-az315,elhigh-radfar-az135,elmid-radmid-az000,elmid-radnear-az315,3,0.9713756622346463,1.0,1.0,1.0,elhigh-radfar-az135 + elmid-radnear-az315,1.0,0.0,0.9378054713381054,0.9486404600841816,0.9491141311060964,0.9491141311060964,elmid-radmid-az000 + elmid-radnear-az315,0.9491141311060964,0.0
container,elhigh-radfar-az225 + elhigh-radmid-az315 + ellow-radfar-az000,elhigh-radfar-az225,elhigh-radmid-az315,ellow-radfar-az000,3,1.0,1.0,1.0,1.0,elhigh-radfar-az225 + elhigh-radmid-az315,1.0,0.0,0.9490832044768235,0.9466558798914791,0.9389498147848236,0.9490832044768235,elhigh-radfar-az225 + elhigh-radmid-az315,0.9490832044768235,0.0
tank,elhigh-radmid-az000 + elhigh-radnear-az000 + ellow-radfar-az000,elhigh-radmid-az000,elhigh-radnear-az000,ellow-radfar-az000,3,0.9925925931444874,0.9925925931444874,0.9854166666666666,0.9925925931444874,elhigh-radmid-az000 + elhigh-radnear-az000,0.9925925931444874,0.0,0.9490016915857602,0.9437916725340626,0.9487077775285554,0.9490016915857602,elhigh-radmid-az000 + elhigh-radnear-az000,0.9490016915857602,0.0
container,elhigh-radnear-az000 + elhigh-radnear-az090 + ellow-radmid-az045,elhigh-radnear-az000,elhigh-radnear-az090,ellow-radmid-az045,3,0.9874999999999999,0.9874999999999999,0.9694444456199806,0.9874999999999999,elhigh-radnear-az000 + elhigh-radnear-az090,0.9874999999999999,0.0,0.9370525001134299,0.9480780813405664,0.9489644989709838,0.9489644989709838,elhigh-radnear-az090 + ellow-radmid-az045,0.9489644989709838,0.0
suv,elhigh-radnear-az000 + elmid-radfar-az225 + elmid-radnear-az135,elhigh-radnear-az000,elmid-radfar-az225,elmid-radnear-az135,3,0.9091287882400282,0.9270833333333334,0.9112564079823547,0.9270833333333334,elhigh-radnear-az000 + elmid-radnear-az135,0.9270833333333334,0.0,0.9276670320481036,0.948903356438489,0.947567961774336,0.948903356438489,elhigh-radnear-az000 + elmid-radnear-az135,0.948903356438489,0.0
suv,elhigh-radnear-az000 + elmid-radmid-az270 + elmid-radnear-az270,elhigh-radnear-az000,elmid-radmid-az270,elmid-radnear-az270,3,0.9874999999999999,1.0,1.0,1.0,elhigh-radnear-az000 + elmid-radnear-az270,1.0,0.0,0.9312110941946834,0.9488692197610504,0.9469272776039604,0.9488692197610504,elhigh-radnear-az000 + elmid-radnear-az270,0.9488692197610504,0.0
suv,ellow-radmid-az090 + ellow-radnear-az225 + elmid-radmid-az270,ellow-radmid-az090,ellow-radnear-az225,elmid-radmid-az270,4,0.9775000000372529,0.965625,0.9625,0.9775000000372529,ellow-radmid-az090 + ellow-radnear-az225,0.990625,0.013124999962747075,0.9488057136853696,0.943276352011817,0.9456939045990156,0.9488057136853696,ellow-radmid-az090 + ellow-radnear-az225,0.9488057136853696,0.0
tank,ellow-radfar-az000 + ellow-radmid-az045 + ellow-radnear-az000,ellow-radfar-az000,ellow-radmid-az045,ellow-radnear-az000,3,0.9761904776380175,0.968444445507394,0.9761904776380175,0.9761904776380175,ellow-radfar-az000 + ellow-radmid-az045,0.9761904776380175,0.0,0.9300347492611891,0.9457978923884601,0.9486774447486871,0.9486774447486871,ellow-radmid-az045 + ellow-radnear-az000,0.9486774447486871,0.0
container,elhigh-radfar-az000 + elhigh-radmid-az000 + ellow-radnear-az045,elhigh-radfar-az000,elhigh-radmid-az000,ellow-radnear-az045,3,0.9541666666666666,0.9208333333333334,0.9406249999999999,0.9541666666666666,elhigh-radfar-az000 + elhigh-radmid-az000,0.9541666666666666,0.0,0.902843518309723,0.9486665158422021,0.9486665158422021,0.9486665158422021,elhigh-radfar-az000 + ellow-radnear-az045,0.9486665158422021,0.0
suv,elhigh-radmid-az000 + elhigh-radnear-az135 + ellow-radnear-az180,elhigh-radmid-az000,elhigh-radnear-az135,ellow-radnear-az180,3,0.9933333337306977,0.9933333337306977,0.9736607155629566,0.9933333337306977,elhigh-radmid-az000 + elhigh-radnear-az135,0.9933333337306977,0.0,0.9458184118495048,0.9422161212163959,0.9485187715983123,0.9485187715983123,elhigh-radnear-az135 + ellow-radnear-az180,0.9485187715983123,0.0
rock,elhigh-radmid-az045 + elhigh-radmid-az225 + ellow-radnear-az270,elhigh-radmid-az045,elhigh-radmid-az225,ellow-radnear-az270,3,0.9666666666666667,0.8555555562178294,0.9666666666666667,0.9666666666666667,elhigh-radmid-az045 + elhigh-radmid-az225,0.9666666666666667,0.0,0.9441230404377734,0.9485050973342245,0.9421923041339184,0.9485050973342245,elhigh-radmid-az045 + ellow-radnear-az270,0.9485050973342245,0.0
container,elhigh-radmid-az000 + ellow-radmid-az135 + elmid-radnear-az000,elhigh-radmid-az000,ellow-radmid-az135,elmid-radnear-az000,3,0.9874999999999999,0.9874999999999999,0.9874999999999999,0.9874999999999999,elhigh-radmid-az000 + ellow-radmid-az135,0.9874999999999999,0.0,0.9455136571783586,0.9408577129346251,0.9484906326158674,0.9484906326158674,ellow-radmid-az135 + elmid-radnear-az000,0.9484906326158674,0.0
rock,elhigh-radmid-az135 + ellow-radfar-az000 + elmid-radnear-az225,elhigh-radmid-az135,ellow-radfar-az000,elmid-radnear-az225,3,0.9666666666666667,0.9666666666666667,0.7536007146699331,0.9666666666666667,elhigh-radmid-az135 + ellow-radfar-az000,0.9666666666666667,0.0,0.9383619936254656,0.9483979414591511,0.9483423945220224,0.9483979414591511,elhigh-radmid-az135 + elmid-radnear-az225,0.9483979414591511,0.0
tank,ellow-radmid-az180 + ellow-radnear-az315 + elmid-radnear-az135,ellow-radmid-az180,ellow-radnear-az315,elmid-radnear-az135,3,0.8382352941359082,1.0,0.9666666666666667,1.0,ellow-radmid-az180 + elmid-radnear-az135,1.0,0.0,0.9483529402744774,0.9399274361430846,0.9448339761035763,0.9483529402744774,ellow-radmid-az180 + ellow-radnear-az315,0.9483529402744774,0.0
container,elhigh-radfar-az000 + elhigh-radmid-az225 + elhigh-radnear-az135,elhigh-radfar-az000,elhigh-radmid-az225,elhigh-radnear-az135,3,0.9614583333333333,0.9947916666666666,1.0,1.0,elhigh-radmid-az225 + elhigh-radnear-az135,1.0,0.0,0.9438294489351561,0.9467654790341365,0.948333785832124,0.948333785832124,elhigh-radmid-az225 + elhigh-radnear-az135,0.948333785832124,0.0
container,elhigh-radfar-az270 + elhigh-radmid-az315 + elmid-radmid-az270,elhigh-radfar-az270,elhigh-radmid-az315,elmid-radmid-az270,3,1.0,0.9927083333333333,1.0,1.0,elhigh-radfar-az270 + elhigh-radmid-az315,1.0,0.0,0.9405090001066346,0.9483189727153475,0.9483189727153475,0.9483189727153475,elhigh-radfar-az270 + elmid-radmid-az270,0.9483189727153475,0.0
suv,ellow-radmid-az000 + elmid-radfar-az000 + elmid-radnear-az135,ellow-radmid-az000,elmid-radfar-az000,elmid-radnear-az135,3,0.8364312206715662,0.9178333372424046,0.8769993934298209,0.9178333372424046,ellow-radmid-az000 + elmid-radnear-az135,0.9178333372424046,0.0,0.9379913936080513,0.9482744293703339,0.9482744293703339,0.9482744293703339,ellow-radmid-az000 + elmid-radnear-az135,0.9482744293703339,0.0
rock,elhigh-radmid-az225 + ellow-radmid-az315 + elmid-radmid-az180,elhigh-radmid-az225,ellow-radmid-az315,elmid-radmid-az180,3,0.9705555573105812,0.9705555573105812,0.9283333366283606,0.9705555573105812,elhigh-radmid-az225 + ellow-radmid-az315,0.9705555573105812,0.0,0.9481844985475796,0.9459672199047114,0.9419793410597634,0.9481844985475796,elhigh-radmid-az225 + ellow-radmid-az315,0.9481844985475796,0.0
container,elhigh-radfar-az000 + elmid-radfar-az270 + elmid-radmid-az270,elhigh-radfar-az000,elmid-radfar-az270,elmid-radmid-az270,3,0.9333333333333332,1.0,0.9941666667660077,1.0,elhigh-radfar-az000 + elmid-radmid-az270,1.0,0.0,0.9390254302658138,0.9481142184412986,0.9481142184412986,0.9481142184412986,elhigh-radfar-az000 + elmid-radmid-az270,0.9481142184412986,0.0
container,elhigh-radnear-az000 + ellow-radmid-az045 + ellow-radnear-az225,elhigh-radnear-az000,ellow-radmid-az045,ellow-radnear-az225,3,0.9874999999999999,0.9874999999999999,0.9377941194045193,0.9874999999999999,elhigh-radnear-az000 + ellow-radmid-az045,0.9874999999999999,0.0,0.9480780813405664,0.9379689244173773,0.9480780813405664,0.9480780813405664,elhigh-radnear-az000 + ellow-radmid-az045,0.9480780813405664,0.0
rock,elhigh-radfar-az315 + elhigh-radmid-az225 + elmid-radnear-az045,elhigh-radfar-az315,elhigh-radmid-az225,elmid-radnear-az045,3,0.9870748309051098,0.9866666676600774,0.9870748309051098,0.9870748309051098,elhigh-radfar-az315 + elhigh-radmid-az225,0.9870748309051098,0.0,0.9346801059507719,0.9452864394665426,0.9480661493921758,0.9480661493921758,elhigh-radmid-az225 + elmid-radnear-az045,0.9480661493921758,0.0
tank,elhigh-radmid-az225 + ellow-radfar-az270 + ellow-radmid-az315,elhigh-radmid-az225,ellow-radfar-az270,ellow-radmid-az315,3,0.8916666670391957,0.9226851885517439,0.9587962966412306,0.9587962966412306,ellow-radfar-az270 + ellow-radmid-az315,0.9587962966412306,0.0,0.9282200480036238,0.9480610822776292,0.9392994915528318,0.9480610822776292,elhigh-radmid-az225 + ellow-radmid-az315,0.9480610822776292,0.0
container,elhigh-radfar-az000 + elhigh-radmid-az000 + elmid-radmid-az270,elhigh-radfar-az000,elhigh-radmid-az000,elmid-radmid-az270,4,0.965625,0.990625,0.972916666790843,0.990625,elhigh-radfar-az000 + elmid-radmid-az270,0.990625,0.0,0.9194468953901751,0.9480551518593225,0.9480551518593225,0.9480551518593225,elhigh-radfar-az000 + elmid-radmid-az270,0.9480551518593225,0.0
tank,ellow-radfar-az225 + ellow-radnear-az135 + elmid-radmid-az315,ellow-radfar-az225,ellow-radnear-az135,elmid-radmid-az315,3,0.9490740772474696,0.958333333581686,1.0,1.0,ellow-radnear-az135 + elmid-radmid-az315,1.0,0.0,0.9478990797978947,0.9400715532525025,0.9480364256859772,0.9480364256859772,ellow-radnear-az135 + elmid-radmid-az315,0.9480364256859772,0.0
container,elhigh-radmid-az315 + elhigh-radnear-az135 + ellow-radmid-az180,elhigh-radmid-az315,elhigh-radnear-az135,ellow-radmid-az180,4,0.9857142866722175,0.9389756985836558,0.9739955366722175,0.9857142866722175,elhigh-radmid-az315 + elhigh-radnear-az135,0.9857142866722175,0.0,0.9479518886839067,0.9400966471706633,0.9476919341233154,0.9479518886839067,elhigh-radmid-az315 + elhigh-radnear-az135,0.9479518886839067,0.0
suv,elhigh-radfar-az270 + elhigh-radnear-az270 + elmid-radfar-az225,elhigh-radfar-az270,elhigh-radnear-az270,elmid-radfar-az225,3,0.9933333337306977,0.9945454549066949,0.9695454549066947,0.9945454549066949,elhigh-radfar-az270 + elmid-radfar-az225,0.9945454549066949,0.0,0.9289722580046617,0.9347725656084597,0.9479323171234976,0.9479323171234976,elhigh-radnear-az270 + elmid-radfar-az225,0.9479323171234976,0.0
container,elhigh-radfar-az315 + ellow-radnear-az045 + elmid-radmid-az270,elhigh-radfar-az315,ellow-radnear-az045,elmid-radmid-az270,3,1.0,1.0,0.9531250002483528,1.0,elhigh-radfar-az315 + ellow-radnear-az045,1.0,0.0,0.947932272743819,0.9458435467389871,0.9470610435618845,0.947932272743819,elhigh-radfar-az315 + ellow-radnear-az045,0.947932272743819,0.0
tank,elhigh-radfar-az180 + elhigh-radnear-az225 + elmid-radfar-az135,elhigh-radfar-az180,elhigh-radnear-az225,elmid-radfar-az135,3,0.9667676834807252,0.9667676834807252,0.9575989804633847,0.9667676834807252,elhigh-radfar-az180 + elhigh-radnear-az225,0.9667676834807252,0.0,0.947777041211283,0.9300143095810375,0.947777041211283,0.947777041211283,elhigh-radfar-az180 + elhigh-radnear-az225,0.947777041211283,0.0
suv,elhigh-radfar-az135 + ellow-radfar-az180 + ellow-radmid-az045,elhigh-radfar-az135,ellow-radfar-az180,ellow-radmid-az045,3,0.9666666666666667,0.952777777860562,0.8083333334575097,0.9666666666666667,elhigh-radfar-az135 + ellow-radfar-az180,0.9666666666666667,0.0,0.933160747488337,0.9477306044168827,0.9292970308079352,0.9477306044168827,elhigh-radfar-az135 + ellow-radmid-az045,0.9477306044168827,0.0
container,elhigh-radfar-az090 + elmid-radfar-az045 + elmid-radmid-az000,elhigh-radfar-az090,elmid-radfar-az045,elmid-radmid-az000,3,0.9514325081682923,0.9377465184433937,0.9389325081682922,0.9514325081682923,elhigh-radfar-az090 + elmid-radfar-az045,0.9514325081682923,0.0,0.9402063327369312,0.9466342168825458,0.9477032186575324,0.9477032186575324,elmid-radfar-az045 + elmid-radmid-az000,0.9477032186575324,0.0
suv,elhigh-radnear-az000 + elhigh-radnear-az270 + ellow-radnear-az180,elhigh-radnear-az000,elhigh-radnear-az270,ellow-radnear-az180,4,0.9823750004246831,0.9917500004246831,0.9794270833954215,0.9917500004246831,elhigh-radnear-az000 + ellow-radnear-az180,0.9917500004246831,0.0,0.93237819874125,0.9476525286912487,0.9476525286912487,0.9476525286912487,elhigh-radnear-az000 + ellow-radnear-az180,0.9476525286912487,0.0
tent,ellow-radfar-az270 + elmid-radfar-az315 + elmid-radmid-az315,ellow-radfar-az270,elmid-radfar-az315,elmid-radmid-az315,3,0.9445609606492024,0.9558404538133036,0.9558404538133036,0.9558404538133036,ellow-radfar-az270 + elmid-radmid-az315,0.9558404538133036,0.0,0.9424950418956423,0.945840480550789,0.947621858687229,0.947621858687229,elmid-radfar-az315 + elmid-radmid-az315,0.947621858687229,0.0
suv,elhigh-radmid-az180 + ellow-radmid-az090 + elmid-radnear-az135,elhigh-radmid-az180,ellow-radmid-az090,elmid-radnear-az135,3,0.9600000000248352,0.975,0.9187500000000001,0.975,elhigh-radmid-az180 + elmid-radnear-az135,0.975,0.0,0.9346172926438084,0.9343668925772567,0.9475632242811685,0.9475632242811685,ellow-radmid-az090 + elmid-radnear-az135,0.9475632242811685,0.0
container,ellow-radnear-az045 + elmid-radfar-az270 + elmid-radmid-az180,ellow-radnear-az045,elmid-radfar-az270,elmid-radmid-az180,3,0.9895833333333334,0.9895833333333334,0.9947916666666666,0.9947916666666666,elmid-radfar-az270 + elmid-radmid-az180,0.9947916666666666,0.0,0.9440783451489251,0.9475431147887837,0.9438757583372647,0.9475431147887837,ellow-radnear-az045 + elmid-radmid-az180,0.9475431147887837,0.0
tank,elhigh-radfar-az225 + elhigh-radnear-az225 + elmid-radmid-az270,elhigh-radfar-az225,elhigh-radnear-az225,elmid-radmid-az270,3,1.0,1.0,1.0,1.0,elhigh-radfar-az225 + elhigh-radnear-az225,1.0,0.0,0.9474824875611615,0.9344559172211326,0.9470752914853277,0.9474824875611615,elhigh-radfar-az225 + elhigh-radnear-az225,0.9474824875611615,0.0
suv,elhigh-radmid-az180 + elhigh-radnear-az045 + ellow-radmid-az045,elhigh-radmid-az180,elhigh-radnear-az045,ellow-radmid-az045,3,0.9841666666790844,0.9623015888319127,0.9841666666790844,0.9841666666790844,elhigh-radmid-az180 + elhigh-radnear-az045,0.9841666666790844,0.0,0.9440583829351491,0.9398099237014156,0.9474816980024036,0.9474816980024036,elhigh-radnear-az045 + ellow-radmid-az045,0.9474816980024036,0.0
container,elhigh-radfar-az135 + elmid-radmid-az000 + elmid-radmid-az315,elhigh-radfar-az135,elmid-radmid-az000,elmid-radmid-az315,3,0.9095225008125167,0.9163799108051883,0.9191455164844852,0.9191455164844852,elmid-radmid-az000 + elmid-radmid-az315,0.9191455164844852,0.0,0.943365308208539,0.9474546006882901,0.9417714241011647,0.9474546006882901,elhigh-radfar-az135 + elmid-radmid-az315,0.9474546006882901,0.0
rock,elhigh-radfar-az045 + elhigh-radnear-az180 + ellow-radmid-az000,elhigh-radfar-az045,elhigh-radnear-az180,ellow-radmid-az000,3,0.9674545467224989,0.9674545467224989,0.9467542734867344,0.9674545467224989,elhigh-radfar-az045 + elhigh-radnear-az180,0.9674545467224989,0.0,0.9473700490270893,0.9324411297555658,0.9458645449618004,0.9473700490270893,elhigh-radfar-az045 + elhigh-radnear-az180,0.9473700490270893,0.0
barrel,ellow-radfar-az000 + ellow-radmid-az270 + ellow-radnear-az090,ellow-radfar-az000,ellow-radmid-az270,ellow-radnear-az090,3,0.8894444464478228,0.9547165539615752,0.9547165539615752,0.9547165539615752,ellow-radfar-az000 + ellow-radnear-az090,0.9547165539615752,0.0,0.8681464329370314,0.947359355515129,0.947359355515129,0.947359355515129,ellow-radfar-az000 + ellow-radnear-az090,0.947359355515129,0.0
tent,ellow-radmid-az315 + elmid-radfar-az315 + elmid-radmid-az315,ellow-radmid-az315,elmid-radfar-az315,elmid-radmid-az315,3,0.8978231295338045,0.9225071213411412,0.8771102971716728,0.9225071213411412,ellow-radmid-az315 + elmid-radmid-az315,0.9225071213411412,0.0,0.9399989098147531,0.947322253653971,0.943120594866618,0.947322253653971,ellow-radmid-az315 + elmid-radmid-az315,0.947322253653971,0.0
rock,elhigh-radfar-az045 + elhigh-radmid-az225 + ellow-radnear-az090,elhigh-radfar-az045,elhigh-radmid-az225,ellow-radnear-az090,3,0.9739583333333334,0.937037038292598,0.9814814826956502,0.9814814826956502,elhigh-radmid-az225 + ellow-radnear-az090,0.9814814826956502,0.0,0.9468238028069512,0.9366626189468938,0.9472462314989988,0.9472462314989988,elhigh-radmid-az225 + ellow-radnear-az090,0.9472462314989988,0.0
container,elhigh-radmid-az135 + elhigh-radnear-az090 + elmid-radmid-az090,elhigh-radmid-az135,elhigh-radnear-az090,elmid-radmid-az090,3,0.9777777794334623,0.9799768529556415,0.9799768529556415,0.9799768529556415,elhigh-radmid-az135 + elmid-radmid-az090,0.9799768529556415,0.0,0.9386622846148818,0.9472267994826495,0.946609169038549,0.9472267994826495,elhigh-radmid-az135 + elmid-radmid-az090,0.9472267994826495,0.0
rock,elhigh-radfar-az045 + ellow-radmid-az000 + ellow-radnear-az000,elhigh-radfar-az045,ellow-radmid-az000,ellow-radnear-az000,3,0.9960000002781549,1.0,0.913725492397165,1.0,elhigh-radfar-az045 + ellow-radnear-az000,1.0,0.0,0.9448064780938749,0.9471344916480611,0.9374809239313701,0.9471344916480611,elhigh-radfar-az045 + ellow-radnear-az000,0.9471344916480611,0.0
rock,elhigh-radfar-az045 + elhigh-radmid-az315 + ellow-radnear-az090,elhigh-radfar-az045,elhigh-radmid-az315,ellow-radnear-az090,3,1.0,0.9814814826956502,1.0,1.0,elhigh-radfar-az045 + elhigh-radmid-az315,1.0,0.0,0.9468833735285097,0.9421111145025437,0.9470822756238265,0.9470822756238265,elhigh-radmid-az315 + ellow-radnear-az090,0.9470822756238265,0.0
rock,elhigh-radmid-az315 + ellow-radmid-az180 + ellow-radnear-az090,elhigh-radmid-az315,ellow-radmid-az180,ellow-radnear-az090,3,1.0,1.0,0.9814814826956502,1.0,elhigh-radmid-az315 + ellow-radmid-az180,1.0,0.0,0.9394075873860311,0.9470822756238265,0.9421111145025437,0.9470822756238265,elhigh-radmid-az315 + ellow-radnear-az090,0.9470822756238265,0.0
container,elhigh-radfar-az090 + elhigh-radmid-az135 + ellow-radfar-az225,elhigh-radfar-az090,elhigh-radmid-az135,ellow-radfar-az225,3,0.9947916666666666,0.9666666666666667,1.0,1.0,elhigh-radmid-az135 + ellow-radfar-az225,1.0,0.0,0.9447429962200738,0.938835896759907,0.9469935574267131,0.9469935574267131,elhigh-radmid-az135 + ellow-radfar-az225,0.9469935574267131,0.0
rock,elhigh-radfar-az270 + ellow-radnear-az180 + elmid-radfar-az225,elhigh-radfar-az270,ellow-radnear-az180,elmid-radfar-az225,3,0.9933333337306977,0.9945454549066949,0.9945454549066949,0.9945454549066949,elhigh-radfar-az270 + elmid-radfar-az225,0.9945454549066949,0.0,0.945841205385341,0.9371653788935165,0.9469884683318028,0.9469884683318028,ellow-radnear-az180 + elmid-radfar-az225,0.9469884683318028,0.0
suv,elhigh-radfar-az000 + elhigh-radfar-az270 + elhigh-radmid-az315,elhigh-radfar-az000,elhigh-radfar-az270,elhigh-radmid-az315,3,1.0,0.9947916666666666,0.9895833333333334,1.0,elhigh-radfar-az000 + elhigh-radfar-az270,1.0,0.0,0.9232275582272536,0.9468850607862045,0.9468850607862045,0.9468850607862045,elhigh-radfar-az000 + elhigh-radmid-az315,0.9468850607862045,0.0
tank,ellow-radmid-az045 + ellow-radnear-az000 + elmid-radfar-az225,ellow-radmid-az045,ellow-radnear-az000,elmid-radfar-az225,3,0.789019608249267,0.847923074698692,0.89401960807542,0.89401960807542,ellow-radnear-az000 + elmid-radfar-az225,0.89401960807542,0.0,0.9468639325284632,0.9396776750802202,0.9426807434507474,0.9468639325284632,ellow-radmid-az045 + ellow-radnear-az000,0.9468639325284632,0.0
