scene_key,target_class,available_image_count,added_image_number,base_coalition_size,permutations_used,mean_prefix_target_ap50_95,mean_prefix_target_strict_quality_iou50,mean_prefix_noisy_or_best_iou,mean_marginal_target_ap50_95,mean_marginal_target_strict_quality_iou50,mean_marginal_noisy_or_best_iou
S0-SM_tank8,tank,9,8,7,256,0.993408203125,0.9603068067929384,0.9929051198604014,0.008935546874999999,0.005223261198997076,0.0016690906066024413
S0-SM_tank9,tank,9,1,0,256,0.8748046901251656,0.8881451092256608,0.8881451092256608,0.8748046901251656,0.8881451092256608,0.8881451092256608
S0-SM_tank9,tank,9,2,1,256,0.9634765630762558,0.9177374510235586,0.9601883176355551,0.08867187295109036,0.029592341797897867,0.07204320840989428
S0-SM_tank9,tank,9,3,2,256,0.990234375,0.9263911942595557,0.9687437488290609,0.026757811923744157,0.008653743235997005,0.008555431193505714
S0-SM_tank9,tank,9,4,3,256,0.9972656249999999,0.9312260715826387,0.972815001685029,0.007031249999999998,0.004834877323083034,0.004071252855968184
S0-SM_tank9,tank,9,5,4,256,0.999609375,0.93511170210834,0.9760933771140337,0.0023437499999999995,0.0038856305257013585,0.003278375429004695
S0-SM_tank9,tank,9,6,5,256,1.0,0.9393764298128833,0.979820171952251,0.0003906249999999999,0.004264727704543253,0.003726794838217442
S0-SM_tank9,tank,9,7,6,256,1.0,0.9414597632742565,0.9817945022840022,0.0,0.0020833334613732796,0.0019743303317511004
S0-SM_tank9,tank,9,8,7,256,1.0,0.9429104011850172,0.9836756721697804,0.0,0.0014506379107606382,0.0018811698857783303
S0-SM_tent_1,tent,16,1,0,256,1.0,0.9559650773135115,0.9559650773135115,1.0,0.9559650773135115,0.9559650773135115
S0-SM_tent_1,tent,16,2,1,256,1.0,0.9614833378891333,0.9869143581651691,0.0,0.005518260575621645,0.030949280851657435
S0-SM_tent_1,tent,16,3,2,256,1.0,0.9636921957457651,0.9890247762825639,0.0,0.0022088578566317463,0.0021104181173949256
S0-SM_tent_1,tent,16,4,3,256,1.0,0.9653306432086678,0.9899642946576251,0.0,0.0016384474629027035,0.0009395183750610533
S0-SM_tent_1,tent,16,5,4,256,1.0,0.9664524860926964,0.9903643486720877,0.0,0.0011218428840286815,0.00040005401446263416
S0-SM_tent_1,tent,16,6,5,256,1.0,0.9671598526948798,0.9905525041185932,0.0,0.0007073666021833597,0.00018815544650534243
S0-SM_tent_1,tent,16,7,6,256,1.0,0.9677280638798895,0.9907431742060153,0.0,0.0005682111850097704,0.000190670087422263
S0-SM_tent_1,tent,16,8,7,256,1.0,0.9681634671359649,0.9908841000866708,0.0,0.000435403256075384,0.00014092588065558326
S0-SM_tent_10,tent,16,1,0,256,0.9402194142624645,0.9631796770483158,0.9631796770483158,0.9402194142624645,0.9631796770483158,0.9631796770483158
S0-SM_tent_10,tent,16,2,1,256,0.9857235134872144,0.967043249588365,0.9894225424735421,0.0455040992247499,0.0038635725400492094,0.02624286542522626
S0-SM_tent_10,tent,16,3,2,256,0.9956343660413796,0.9688799252517089,0.9914042932476521,0.009910852554165218,0.0018366756633438341,0.0019817507741101054
S0-SM_tent_10,tent,16,4,3,256,0.9988259549166671,0.9702488605001411,0.992532455987005,0.003191588875287543,0.0013689352484322626,0.0011281627393527399
S0-SM_tent_10,tent,16,5,4,256,0.9994129774583336,0.9708820934001396,0.9930056651303343,0.0005870225416664547,0.0006332328999985315,0.00047320914332929205
S0-SM_tent_10,tent,16,6,5,256,0.9997341579930636,0.9713979338441718,0.9936284627973864,0.00032118053473014765,0.0005158404440320785,0.0006227976670521683
S0-SM_tent_10,tent,16,7,6,256,1.0,0.9717225164764771,0.9940541062917053,0.00026584200693630707,0.0003245826323054618,0.00042564349431895585
S0-SM_tent_10,tent,16,8,7,256,1.0,0.9719500827408538,0.994445117656011,0.0,0.0002275662643766857,0.00039101136430558583
S0-SM_tent_11,tent,10,1,0,256,0.9768369141537696,0.9587625160268293,0.9587625160268293,0.9768369141537696,0.9587625160268293,0.9587625160268293
S0-SM_tent_11,tent,10,2,1,256,0.9946264649415388,0.9649028581954114,0.9867988159881123,0.017789550787769254,0.0061403421685821,0.028036299961282957
S0-SM_tent_11,tent,10,3,2,256,0.9987661133203655,0.9677092751332661,0.9890449082958683,0.004139648378826676,0.002806416937854661,0.002246092307756058
S0-SM_tent_11,tent,10,4,3,256,0.9996108398665674,0.9694224746451117,0.9899932143498265,0.0008447265462018546,0.0017131995118456894,0.0009483060539580319
S0-SM_tent_11,tent,10,5,4,256,0.9999062500065192,0.9704377457767022,0.9906207404301561,0.00029541013995185465,0.0010152711315904728,0.0006275260803297799
S0-SM_tent_11,tent,10,6,5,256,1.0,0.9715427328326081,0.9911800480847648,9.374999348074186e-05,0.001104987055905865,0.0005593076546086036
S0-SM_tent_11,tent,10,7,6,256,1.0,0.9721826975278154,0.991488560562489,0.0,0.000639964695207329,0.00030851247772431057
S0-SM_tent_11,tent,10,8,7,256,1.0,0.9728539634967147,0.9917930667287114,0.0,0.0006712659688993261,0.0003045061662223505
S0-SM_tent_12,tent,10,1,0,256,0.9428368089442245,0.9644131927454954,0.9644131927454954,0.9428368089442245,0.9644131927454954,0.9644131927454954
S0-SM_tent_12,tent,10,2,1,256,0.9833849833876851,0.9676081184996097,0.9894581720662181,0.04054817444346072,0.003194925754114189,0.025044979320722773
S0-SM_tent_12,tent,10,3,2,256,0.9955894099806384,0.9689757541513716,0.9914509261171552,0.012204426592953196,0.0013676356517619281,0.0019927540509369407
S0-SM_tent_12,tent,10,4,3,256,0.9990711806235939,0.9698626156625196,0.9922114576942243,0.0034817706429554787,0.0008868615111481404,0.0007605315770691833
S0-SM_tent_12,tent,10,5,4,256,0.9999062500065192,0.9702085516503386,0.992950526968944,0.0008350693829254148,0.00034593598781890167,0.0007390692747197298
S0-SM_tent_12,tent,10,6,5,256,1.0,0.9703317714445514,0.9937020175368916,9.374999348074186e-05,0.0001232197942128005,0.0007514905679474465
S0-SM_tent_12,tent,10,7,6,256,1.0,0.9704334821063769,0.994131084760518,0.0,0.00010171066182548816,0.00042906722362641295
S0-SM_tent_12,tent,10,8,7,256,1.0,0.9704820013122628,0.9944688291288015,0.0,4.8519205885916294e-05,0.00033774436828348537
S0-SM_tent_13,tent,9,1,0,256,0.9584290376619125,0.9666262413335274,0.9666262413335274,0.9584290376619125,0.9666262413335274,0.9666262413335274
S0-SM_tent_13,tent,9,2,1,256,0.9917643233280008,0.9726217621688695,0.990157898839346,0.03333528566608827,0.005995520835342216,0.02353165750581855
S0-SM_tent_13,tent,9,3,2,256,0.9969361980304432,0.9752464591078519,0.9916047282765872,0.00517187470244244,0.0026246969389823044,0.0014468294372412868
S0-SM_tent_13,tent,9,4,3,256,0.9990917969075963,0.976338639922091,0.992149258486279,0.002155598877153048,0.001092180814239077,0.0005445302096918703
S0-SM_tent_13,tent,9,5,4,256,0.9998593750097788,0.9772979652950007,0.9926183195384826,0.0007675781021825962,0.000959325372909714,0.0004690610522035516
S0-SM_tent_13,tent,9,6,5,256,1.0,0.9781393633646105,0.993015274328762,0.0001406249902211128,0.0008413980696097695,0.00039695479027935425
S0-SM_tent_13,tent,9,7,6,256,1.0,0.9787340388938455,0.9933043161857088,0.0,0.0005946755292350198,0.0002890418569467413
S0-SM_tent_13,tent,9,8,7,256,1.0,0.9794306336469435,0.9936602180823377,0.0,0.0006965947530980093,0.00035590189662898725
S0-SM_tent_14,tent,9,1,0,256,0.9669876303365453,0.9647698657005854,0.9647698657005854,0.9669876303365453,0.9647698657005854,0.9647698657005854
S0-SM_tent_14,tent,9,2,1,256,0.9971855469043367,0.9709929963113579,0.9892057923913069,0.03019791656779126,0.006223130610772426,0.024435926690721498
S0-SM_tent_14,tent,9,3,2,256,0.9999531250032596,0.9727621670148481,0.9907407676494124,0.002767578098922968,0.001769170703490211,0.001534975258105462
S0-SM_tent_14,tent,9,4,3,256,1.0,0.9737562322547318,0.9915246721361806,4.687499674037093e-05,0.000994065239883768,0.0007839044867682088
S0-SM_tent_14,tent,9,5,4,256,1.0,0.9744745356639277,0.9920978426174731,0.0,0.0007183034091959029,0.0005731704812926854
S0-SM_tent_14,tent,9,6,5,256,1.0,0.975008344338649,0.9925017830774444,0.0,0.0005338086747212339,0.0004039404599711126
S0-SM_tent_14,tent,9,7,6,256,1.0,0.9753679808620794,0.9928061987716024,0.0,0.00035963652343040664,0.00030441569415799556
S0-SM_tent_14,tent,9,8,7,256,1.0,0.9756373846288631,0.9930223638656993,0.0,0.00026940376678370737,0.00021616509409689037
S0-SM_tent_15,tent,15,1,0,256,0.9717029257990335,0.94408822103925,0.94408822103925,0.9717029257990335,0.94408822103925,0.94408822103925
S0-SM_tent_15,tent,15,2,1,256,0.9944273572687314,0.9661027791855863,0.9863804916017862,0.022724431469697846,0.02201455814633614,0.042292270562536136
S0-SM_tent_15,tent,15,3,2,256,0.9984018555134535,0.9679416848852931,0.9889855947962325,0.003974498244722119,0.0018389056997067943,0.0026051031944463146
S0-SM_tent_15,tent,15,4,3,256,0.9996621093815192,0.9689629844357006,0.9897361108825733,0.0012602538680657745,0.0010212995504075423,0.0007505160863407914
S0-SM_tent_15,tent,15,5,4,256,0.99993896484375,0.9697212554331667,0.9901794056064694,0.00027685546223074186,0.0007582709974660456,0.00044329472389616426
S0-SM_tent_15,tent,15,6,5,256,1.0,0.9703067525387429,0.9903672304870972,6.103515625e-05,0.000585497105576302,0.00018782488062771188
S0-SM_tent_15,tent,15,7,6,256,1.0,0.9706651651904996,0.9905523019589917,0.0,0.00035841265175670656,0.00018507147189439441
S0-SM_tent_15,tent,15,8,7,256,1.0,0.971013252694654,0.990704338996999,0.0,0.00034808750415431244,0.00015203703800731458
S0-SM_tent_16,tent,10,1,0,256,0.9471067722246128,0.943193383896717,0.943193383896717,0.9471067722246128,0.943193383896717,0.943193383896717
S0-SM_tent_16,tent,10,2,1,256,0.9897682297488208,0.9704263257685808,0.9894949835064466,0.042661457524208045,0.027232941871863786,0.0463015996097296
S0-SM_tent_16,tent,10,3,2,256,0.9978072918256125,0.972068522942111,0.9909071573015755,0.0080390620767915,0.0016421971735301466,0.001412173795128781
S0-SM_tent_16,tent,10,4,3,256,0.9998593750097788,0.9731388184900889,0.991353242433395,0.0020520831841665016,0.001070295547977898,0.00044608513181951725
S0-SM_tent_16,tent,10,5,4,256,0.9999531250032596,0.9736273707569127,0.9915702067413363,9.374999348074186e-05,0.0004885522668237607,0.00021696430794139855
S0-SM_tent_16,tent,10,6,5,256,1.0,0.9740192839510617,0.9917555435972056,4.687499674037093e-05,0.00039191319414912107,0.0001853368558693406
S0-SM_tent_16,tent,10,7,6,256,1.0,0.9743501686067684,0.9918717464804785,0.0,0.00033088465570658976,0.00011620288327267173
S0-SM_tent_16,tent,10,8,7,256,1.0,0.9746001834924651,0.9919813494195813,0.0,0.00025001488569677266,0.0001096029391029216
S0-SM_tent_17,tent,12,1,0,256,0.9567168771556332,0.9650391502653575,0.9650391502653575,0.9567168771556332,0.9650391502653575,0.9650391502653575
S0-SM_tent_17,tent,12,2,1,256,0.9894423331096089,0.9708610010314747,0.9885183765611907,0.03272545595397565,0.005821850766117229,0.023479226295833152
S0-SM_tent_17,tent,12,3,2,256,0.9949694555124993,0.9734168247297471,0.9903519651359101,0.005527122402890299,0.002555823698272397,0.0018335885747194176
S0-SM_tent_17,tent,12,4,3,256,0.998629882848356,0.9739814443988126,0.9907864109606637,0.0036604273358566896,0.0005646196690656108,0.00043444582475367756
S0-SM_tent_17,tent,12,5,4,256,0.9996762695410288,0.9744295033191708,0.9911760651179387,0.0010463866926729674,0.0004480589203581381,0.00038965415727493626
S0-SM_tent_17,tent,12,6,5,256,0.9999062500065192,0.9746270119610538,0.9914094181163594,0.00022998046549037093,0.0001975086418829486,0.00023335299842070206
S0-SM_tent_17,tent,12,7,6,256,0.9999531250032596,0.9748158964624949,0.9916020189401096,4.687499674037093e-05,0.00018888450144116664,0.00019260082375030345
S0-SM_tent_17,tent,12,8,7,256,1.0,0.9749221209466739,0.9917859514243689,4.687499674037093e-05,0.0001062244841788379,0.000183932484259157
S0-SM_tent_18,tent,11,1,0,256,0.9510635857471821,0.9596294249908814,0.9596294249908814,0.9510635857471821,0.9596294249908814,0.9596294249908814
S0-SM_tent_18,tent,11,2,1,256,0.9888850372719786,0.9642504899873364,0.988558613572698,0.037821451524796414,0.0046210649964549405,0.028929188581816617
S0-SM_tent_18,tent,11,3,2,256,0.9964545357907708,0.9666478655292865,0.990539291839317,0.00756949851879229,0.0023973755419500475,0.0019806782666188447
S0-SM_tent_18,tent,11,4,3,256,0.9993923611563837,0.9682932306585788,0.9911512436319774,0.002937825365612906,0.0016453651292922117,0.0006119517926603452
S0-SM_tent_18,tent,11,5,4,256,0.999826388901824,0.9697812935429252,0.9916202544937136,0.00043402774544018877,0.001488062884346525,0.0004690108617362611
S0-SM_tent_18,tent,11,6,5,256,1.0,0.97061608582957,0.9917931791049968,0.0001736110981760755,0.0008347922866448337,0.00017292461128325717
S0-SM_tent_18,tent,11,7,6,256,1.0,0.9714727242205956,0.991926775771398,0.0,0.0008566383910255798,0.00013359666640116877
S0-SM_tent_18,tent,11,8,7,256,1.0,0.9723211298982801,0.9920159007886183,0.0,0.0008484056776844606,8.912501722038073e-05
S0-SM_tent_2,tent,16,1,0,256,0.940866321021885,0.9609928476081846,0.9609928476081846,0.940866321021885,0.9609928476081846,0.9609928476081846
S0-SM_tent_2,tent,16,2,1,256,0.9822695315756913,0.9668753826511434,0.9877240612497775,0.041403210553806274,0.005882535042958742,0.02673121364159295
S0-SM_tent_2,tent,16,3,2,256,0.993024739676582,0.9693986093931724,0.9899593824342001,0.010755208100890744,0.0025232267420289833,0.002235321184422476
S0-SM_tent_2,tent,16,4,3,256,0.9970507812695966,0.971121249195433,0.9908247870059225,0.004026041593014574,0.001722639802260617,0.0008654045717224335
S0-SM_tent_2,tent,16,5,4,256,0.9985221354368452,0.9718172716838309,0.9912987530983026,0.0014713541672487424,0.0006960224883979516,0.0004739660923801167
S0-SM_tent_2,tent,16,6,5,256,0.9994140625082462,0.9724910288742931,0.9917699523142371,0.0008919270714007627,0.0006737571904621709,0.00047119921593455957
S0-SM_tent_2,tent,16,7,6,256,1.0,0.9729430513100339,0.9921288678853601,0.0005859374917539148,0.0004520224357407038,0.00035891557112289335
S0-SM_tent_2,tent,16,8,7,256,1.0,0.9734054866168234,0.9925458088982058,0.0,0.000462435306789466,0.000416941012845637
S0-SM_tent_3,tent,7,1,0,256,0.9947656251466833,0.9565232758570766,0.9565232758570766,0.9947656251466833,0.9565232758570766,0.9565232758570766
S0-SM_tent_3,tent,7,2,1,256,0.9993906250423752,0.9672094448025046,0.9852488164723783,0.0046249998956918725,0.010686168945427857,0.02872554061530161
S0-SM_tent_3,tent,7,3,2,256,1.0,0.9714281929809159,0.9878933382893684,0.0006093749576248221,0.004218748178411266,0.0026445218169901994
S0-SM_tent_3,tent,7,4,3,256,1.0,0.9741969955327688,0.9889445546150308,0.0,0.002768802551853064,0.0010512163256624412
S0-SM_tent_3,tent,7,5,4,256,1.0,0.9773319227097002,0.9898339596179926,0.0,0.003134927176931354,0.0008894050029618003
S0-SM_tent_3,tent,7,6,5,256,1.0,0.9790238264012224,0.9901516019538288,0.0,0.0016919036915221952,0.00031764233583592627
S0-SM_tent_3,tent,7,7,6,256,1.0,0.980125763473751,0.9903314113592239,0.0,0.0011019370725286193,0.00017980940539544894
S0-SM_tent_4,tent,11,1,0,256,0.977643953488398,0.9589726407472559,0.9589726407472559,0.977643953488398,0.9589726407472559,0.9589726407472559
S0-SM_tent_4,tent,11,2,1,256,0.9982421875523868,0.9671053492195337,0.9859418985825799,0.020598234063988825,0.008132708472277955,0.026969257835324053
S0-SM_tent_4,tent,11,3,2,256,0.9998046875116415,0.9707352670302358,0.9885836992067479,0.0015624999592546368,0.0036299178107021546,0.002641800624168154
S0-SM_tent_4,tent,11,4,3,256,1.0,0.9734430091633406,0.9895789662890475,0.00019531248835846782,0.0027077421331046236,0.0009952670822994227
S0-SM_tent_4,tent,11,5,4,256,1.0,0.9756423483422981,0.9903176375617515,0.0,0.002199339178957649,0.0007386712727041134
S0-SM_tent_4,tent,11,6,5,256,1.0,0.9765733989740728,0.9907518056130489,0.0,0.0009310506317746353,0.00043416805129733093
S0-SM_tent_4,tent,11,7,6,256,1.0,0.9773272769396334,0.9910700619198625,0.0,0.0007538779655606176,0.0003182563068136815
S0-SM_tent_4,tent,11,8,7,256,1.0,0.9778942289223005,0.9912723659071588,0.0,0.0005669519826671104,0.00020230398729634714
S0-SM_tent_5,tent,13,1,0,256,0.8899594942674244,0.9476261014730989,0.9476261014730989,0.8899594942674244,0.9476261014730989,0.9476261014730989
S0-SM_tent_5,tent,13,2,1,256,0.9710358808892865,0.9637223267606889,0.9859742043566198,0.08107638662186217,0.01609622528759007,0.038348102883520946
S0-SM_tent_5,tent,13,3,2,256,0.9910300930487682,0.9673726387005099,0.988924703050305,0.01999421215948166,0.003650311939821141,0.002950498693685222
S0-SM_tent_5,tent,13,4,3,256,0.9968171297801072,0.9693842574203722,0.990177165469875,0.0057870367313390255,0.0020116187198622043,0.0012524624195699562
S0-SM_tent_5,tent,13,5,4,256,0.9995442708401242,0.9714339976925521,0.9909519958086646,0.0027271410600170154,0.0020497402721798563,0.0007748303387896198
S0-SM_tent_5,tent,13,6,5,256,1.0,0.9731707369548269,0.9913768538235016,0.00045572915987577255,0.0017367392622748695,0.00042485801483701244
S0-SM_tent_5,tent,13,7,6,256,1.0,0.9740957675417621,0.9915215957173693,0.0,0.0009250305869350495,0.00014474189386783987
S0-SM_tent_5,tent,13,8,7,256,1.0,0.974959082727621,0.9917598131570874,0.0,0.0008633151858589427,0.00023821743971796797
S0-SM_tent_6,tent,6,1,0,256,0.9291511675546182,0.9514087502153221,0.9514087502153221,0.9291511675546182,0.9514087502153221,0.9514087502153221
S0-SM_tent_6,tent,6,2,1,256,0.9848462307467198,0.9575446970712616,0.9820927805986975,0.0556950631921017,0.006135946855939392,0.03068403038337538
S0-SM_tent_6,tent,6,3,2,256,0.992954799490066,0.9610325313622987,0.9845848641768019,0.008108568743346187,0.003487834291037231,0.002492083578104346
S0-SM_tent_6,tent,6,4,3,256,0.9979910715632805,0.9632633018774519,0.9855410148162611,0.00503627207321449,0.0022307705151531354,0.0009561506394591018
S0-SM_tent_6,tent,6,5,4,256,1.0,0.9645657955687703,0.9859937093116631,0.002008928436719422,0.0013024936913183793,0.00045269449540211735
S0-SM_tent_6,tent,6,6,5,256,1.0,0.9652937455379984,0.9862425918858707,0.0,0.0007279499692281199,0.0002488825742073945
S0-SM_tent_7,tent,11,1,0,256,0.9345703139915713,0.9618411580014641,0.9618411580014641,0.9345703139915713,0.9618411580014641,0.9618411580014641
S0-SM_tent_7,tent,11,2,1,256,1.0,0.9674944052715012,0.9884285021574177,0.06542968600842869,0.005653247270037173,0.026587344155953693
S0-SM_tent_7,tent,11,3,2,256,1.0,0.96998060949709,0.9902119975404484,0.0,0.002486204225588859,0.0017834953830306688
S0-SM_tent_7,tent,11,4,3,256,1.0,0.9725101146177858,0.9917764370666058,0.0,0.002529505120695677,0.0015644395261573793
S0-SM_tent_7,tent,11,5,4,256,1.0,0.9739175951873411,0.9926840939166302,0.0,0.0014074805695554055,0.0009076568500243571
S0-SM_tent_7,tent,11,6,5,256,1.0,0.9750959664339793,0.9934714970113288,0.0,0.0011783712466382351,0.0007874030946985245
S0-SM_tent_7,tent,11,7,6,256,1.0,0.9758562812546905,0.9940452040128112,0.0,0.000760314820711025,0.0005737070014824705
S0-SM_tent_7,tent,11,8,7,256,1.0,0.9763787703014697,0.9944852665065664,0.0,0.0005224890467792065,0.00044006249375523566
S0-SM_tent_8,tent,11,1,0,256,0.9313435877886755,0.962431077890775,0.962431077890775,0.9313435877886755,0.962431077890775,0.962431077890775
S0-SM_tent_8,tent,11,2,1,256,0.9907714846699188,0.9673852803255298,0.9897808106038426,0.05942789688124322,0.004954202434754668,0.02734973271306744
