target_class,viewpoint,elevation,radius,azimuth,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent,class_rank_by_target_ap50_95
rock,elhigh-radfar-az180,high,far,180,3,3,1,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.75,0.9,0.8181818181818182,0.7202380952380952,0.9523809523809524,0.8005797101449276,0.9613095261156559,0.8571622233521327,0.8888888888888888,0.8888888888888888,0.8666666666666667,0.9444444477558136,0.9253086443944478,0.9379250125683095,0.9637033343315125,1.0,1.0,0,0,0.0,39
rock,elhigh-radfar-az225,high,far,225,2,2,1,0.6129032258064516,1.0,0.76,1.0,1.0,1.0,0.7272727272727273,1.0,0.8125,1.0,0.9576557241934618,1.0,1.0,1.0,1.0,1.0,0.9498515576719218,0.9680468142032623,1.0,1.0,0,0,0.0,5
rock,elhigh-radfar-az270,high,far,270,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9888888897167312,1.0,1.0,1.0,1.0,1.0,0.9419542680699848,0.9670647382736206,1.0,1.0,0,0,0.0,8
rock,elhigh-radfar-az315,high,far,315,4,4,1,0.5588235294117647,0.95,0.7037037037037037,0.9411764705882353,1.0,0.9696969696969697,0.642624521072797,0.9666666666666667,0.7502618349392542,0.9669950747578016,0.8648439881110923,0.9642857142857143,1.0,0.9807692307692307,1.0,0.9863095224968025,0.9505706345589084,0.9678735435009003,1.0,1.0,0,0,0.0,13
suv,ellow-radnear-az000,low,near,0,3,3,1,0.3135593220338983,0.925,0.46835443037974683,0.42857142857142855,1.0,0.6,0.3898161586840832,0.937950937950938,0.5316509023700805,0.9330338747326777,0.6356944919284423,0.4666666666666666,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.5566666677594184,0.5907641266145044,0.6288682619730631,0.6666666666666666,0.6666666666666666,1,1,1.0,66
suv,ellow-radnear-az045,low,near,45,3,3,1,0.1318181818181818,0.5686274509803921,0.2140221402214022,0.5,0.9090909090909091,0.6451612903225806,0.12887151971659014,0.5492577597840756,0.20835891903853068,0.5620798594888088,0.40256991810495507,0.5158730158730159,0.9444444444444445,0.6452991452991452,0.9642857105012924,0.8508487681416398,0.9353212776165213,0.9632594188054403,1.0,1.0,0,0,0.0,51
suv,ellow-radnear-az090,low,near,90,4,4,1,0.2125,0.8292682926829268,0.3383084577114428,0.45,1.0,0.6206896551724138,0.45972996968021845,0.9004934210526316,0.5604696116039319,0.8439846589671013,0.651786533273027,0.7589285714285714,1.0,0.8253968253968254,1.0,0.9501736122856124,0.9422286019480595,0.9662300050258636,1.0,1.0,0,0,0.0,28
suv,ellow-radnear-az135,low,near,135,3,3,1,0.26153846153846155,0.8947368421052632,0.40476190476190477,0.2631578947368421,1.0,0.4166666666666667,0.4761904761904762,0.8910256410256411,0.5587878787878787,0.900641027380859,0.7556868164375384,0.5,1.0,0.5952380952380952,1.0,0.9687500000620881,0.9450178948294029,0.9686120748519897,1.0,1.0,0,0,0.0,16
suv,ellow-radnear-az180,low,near,180,7,7,1,0.24585635359116023,0.6742424242424242,0.3603238866396761,0.25301204819277107,0.84,0.3888888888888889,0.3521895636504716,0.6758333333333333,0.44098703289359953,0.671924518717916,0.47360696236065947,0.5399749373433583,0.8639455782312925,0.6052851909994768,0.8742941537546416,0.8273952001523616,0.926947707873491,0.9632693188531058,1.0,1.0,0,0,0.0,55
suv,ellow-radnear-az225,low,near,225,4,4,1,0.26635514018691586,0.7215189873417721,0.3890784982935154,0.5,0.75,0.6,0.2493352135374698,0.8039957753916565,0.36533206396220097,0.811041765374051,0.5793190604892756,0.4916666666666667,0.8333333333333333,0.6011904761904762,0.8777777861389848,0.8423611187210513,0.9301946492728153,0.9601421058177948,1.0,1.0,0,0,0.0,54
suv,ellow-radnear-az270,low,near,270,3,3,1,0.22522522522522523,0.625,0.33112582781456956,0.391304347826087,0.8181818181818182,0.5294117647058824,0.2450948509485095,0.6348339160839161,0.3524084193483101,0.6187855227656444,0.35846505591550626,0.4708333333333334,0.75,0.5476190476190476,0.7708333358168602,0.6471666710649927,0.9465427585473544,0.9606710076332092,1.0,1.0,0,0,0.0,62
suv,ellow-radnear-az315,low,near,315,3,3,1,0.27450980392156865,0.7777777777777778,0.4057971014492754,0.6666666666666666,1.0,0.8,0.2916666666666667,0.8380952380952381,0.431056293485136,0.8172799515453253,0.6984316422277995,0.5,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.6666666666666666,0.6300882277917962,0.6437806089719137,0.6666666666666666,0.6666666666666666,1,0,0.0,60
suv,ellow-radmid-az000,low,mid,0,2,2,1,0.22321428571428573,0.8620689655172413,0.3546099290780142,0.375,1.0,0.5454545454545454,0.225,0.875,0.35789473684210527,0.8380793903585104,0.5418636902280575,0.1875,0.5,0.2727272727272727,0.5,0.41666666949167847,0.45358770607677457,0.48183202743530273,0.5,0.5,1,0,0.0,68
suv,ellow-radmid-az045,low,mid,45,3,3,1,0.13821138211382114,0.6071428571428571,0.2251655629139073,0.875,1.0,0.9333333333333333,0.42270465852555406,0.7277777777777779,0.47811934900542497,0.7261773048380707,0.6262402554254057,0.5555555555555555,0.6666666666666666,0.6,0.6666666666666666,0.6417777784268061,0.6204745052873287,0.6361100474993387,0.6666666666666666,0.6666666666666666,1,0,0.0,63
suv,ellow-radmid-az090,low,mid,90,5,5,1,0.24892703862660945,0.7733333333333333,0.37662337662337664,0.43333333333333335,0.9285714285714286,0.5909090909090909,0.307881693186041,0.8005952380952381,0.4385566448801743,0.7762730499563311,0.5416304499115334,0.48142857142857143,0.9,0.6052631578947368,0.9100000008940696,0.7858968284007103,0.9141273161388994,0.9509671211242676,1.0,1.0,0,0,0.0,57
suv,ellow-radmid-az135,low,mid,135,6,6,1,0.26126126126126126,0.7073170731707317,0.3815789473684211,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.49881946756946755,0.8773148148148149,0.5995668182802686,0.8708044492309231,0.7887390488348874,0.5214285714285715,0.6547619047619048,0.5634920634920635,0.683503402244984,0.6485119071212553,0.760862021809734,0.787975033124288,0.8333333333333334,0.8333333333333334,1,0,0.0,61
suv,ellow-radmid-az225,low,mid,225,3,3,1,0.2736318407960199,0.7432432432432432,0.4,0.3225806451612903,1.0,0.4878048780487805,0.30121832358674466,0.8131357163615228,0.4393939393939394,0.8028373742920546,0.5503731444820804,0.514423076923077,1.0,0.6170634920634921,1.0,0.85054487723093,0.9097291497495554,0.9492470224698385,1.0,1.0,0,0,0.0,52
suv,ellow-radmid-az270,low,mid,270,6,6,1,0.2549800796812749,0.6736842105263158,0.3699421965317919,0.4411764705882353,0.9375,0.6,0.39491550116550117,0.7747222222222222,0.4966693372633966,0.762304661201465,0.5852239477905746,0.3966422466422466,0.7916666666666666,0.5211640211640212,0.8020833333333334,0.6393719519002496,0.7701376496744192,0.7988873223463694,0.8333333333333334,0.8333333333333334,1,0,0.0,64
suv,ellow-radmid-az315,low,mid,315,5,5,1,0.27564102564102566,0.6323529411764706,0.38392857142857145,0.7142857142857143,1.0,0.8333333333333334,0.33936527436527436,0.6532163742690058,0.4424570024570024,0.6380743354982735,0.49706591116275156,0.793939393939394,1.0,0.8707070707070708,1.0,0.9009888711636386,0.9050674025516244,0.9482317328453064,1.0,1.0,0,0,0.0,45
suv,ellow-radfar-az000,low,far,0,2,2,1,0.43548387096774194,0.8181818181818182,0.5684210526315789,1.0,1.0,1.0,0.6568627450980392,0.8636363636363636,0.7191780821917808,0.8667461092079378,0.7482482673418803,0.5,0.5,0.5,0.5,0.45729166716337205,0.44119646844547944,0.4665767252445221,0.5,0.5,1,0,0.0,67
suv,ellow-radfar-az045,low,far,45,3,3,1,0.17763157894736842,0.6428571428571429,0.27835051546391754,0.21428571428571427,0.8571428571428571,0.34285714285714286,0.49199170906350104,0.8141414141414142,0.5701754385964913,0.8245856074073753,0.692021842696214,0.15873015873015872,0.6,0.25071225071225073,0.6063492100626703,0.36761905153355895,0.5773539977159933,0.6138064861297607,0.6666666666666666,0.6666666666666666,1,0,0.0,69
suv,ellow-radfar-az090,low,far,90,1,1,1,0.5714285714285714,1.0,0.7272727272727273,0.0,0.0,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.9803571429103612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,70
suv,ellow-radfar-az135,low,far,135,3,3,1,0.5121951219512195,1.0,0.6774193548387096,0.46153846153846156,1.0,0.631578947368421,0.7301587301587302,1.0,0.8118022328548644,1.0,0.8728730159645517,0.4545454545454546,0.6666666666666666,0.5111111111111111,0.6666666666666666,0.5829545455674331,0.5799254425293275,0.6232175429662069,0.6666666666666666,0.6666666666666666,1,0,0.0,65
suv,ellow-radfar-az180,low,far,180,2,2,1,0.26666666666666666,0.8888888888888888,0.41025641025641024,1.0,1.0,1.0,0.5925925925925926,0.9166666666666667,0.6515151515151515,0.9243827067821482,0.7396605042142816,1.0,1.0,1.0,1.0,0.9,0.8554113557654368,0.9269959032535553,1.0,1.0,0,0,0.0,46
suv,ellow-radfar-az225,low,far,225,5,5,1,0.2140468227424749,0.6666666666666666,0.3240506329113924,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.23735740909722516,0.7233870967741935,0.3553779161105419,0.694895209023904,0.48358590383620303,0.5833333333333333,0.9,0.6847619047619047,0.9166666671633721,0.7533333342149854,0.8927199740514211,0.9322062849998474,1.0,1.0,0,0,0.0,59
suv,ellow-radfar-az270,low,far,270,2,2,1,0.1349206349206349,0.5862068965517241,0.21935483870967742,0.3076923076923077,1.0,0.47058823529411764,0.16419753086419753,0.5952380952380952,0.2554731638418079,0.5265467216272289,0.33855936954130267,0.38636363636363635,1.0,0.5476190476190476,1.0,0.7535353590292161,0.8626356051665613,0.9185626804828644,1.0,1.0,0,0,0.0,58
suv,ellow-radfar-az315,low,far,315,2,2,1,0.21705426356589147,0.5957446808510638,0.3181818181818182,0.42857142857142855,1.0,0.6,0.22929782082324457,0.5763636363636364,0.32712215320910976,0.5918108182599249,0.4255761622623801,0.42857142857142855,1.0,0.6,1.0,0.814285717691694,0.888136241433962,0.9287424087524414,1.0,1.0,0,0,0.0,56
suv,elmid-radnear-az000,mid,near,0,2,2,1,0.55,1.0,0.7096774193548387,1.0,1.0,1.0,0.48809523809523814,1.0,0.6413043478260869,1.0,0.9268849221634723,1.0,1.0,1.0,1.0,0.9672500010728836,0.9380205446454646,0.9584070146083832,1.0,1.0,0,0,0.0,17
suv,elmid-radnear-az045,mid,near,45,2,2,1,0.6,1.0,0.75,1.0,1.0,1.0,0.7272727272727273,1.0,0.8125,1.0,0.9511931823600421,1.0,1.0,1.0,1.0,0.98125,0.92785903373181,0.9640607833862305,1.0,1.0,0,0,0.0,9
suv,elmid-radnear-az090,mid,near,90,2,2,1,0.8571428571428571,1.0,0.9230769230769231,1.0,1.0,1.0,0.9,1.0,0.9444444444444444,1.0,0.9825000002980232,1.0,1.0,1.0,1.0,0.9625,0.9437162795210483,0.9638838469982147,1.0,1.0,0,0,0.0,19
suv,elmid-radnear-az135,mid,near,135,9,9,1,0.4533333333333333,1.0,0.6238532110091743,0.8636363636363636,1.0,0.926829268292683,0.5151083484416819,1.0,0.6563760857878504,1.0,0.9082574140112308,0.912962962962963,1.0,0.9495590828924162,1.0,0.9652777777777778,0.9290323339055521,0.9577344920900133,1.0,1.0,0,0,0.0,18
suv,elmid-radnear-az180,mid,near,180,2,2,1,0.35714285714285715,1.0,0.5263157894736842,0.5,1.0,0.6666666666666666,0.625,1.0,0.7,1.0,0.9361111121459139,0.625,1.0,0.7,1.0,0.9,0.6597906604333659,0.7042808532714844,1.0,1.0,0,0,0.0,47
suv,elmid-radnear-az225,mid,near,225,3,3,1,0.47368421052631576,0.9,0.6206896551724138,0.8,0.8888888888888888,0.8421052631578947,0.5084175084175084,0.9107142857142857,0.6437092731829573,0.9160353578035793,0.8573292496232939,0.8888888888888888,0.9333333333333332,0.9090909090909091,0.9555555588669247,0.9222222255335913,0.9213731366570611,0.9588684240976969,1.0,1.0,0,0,0.0,41
suv,elmid-radnear-az270,mid,near,270,5,5,1,0.53125,0.8947368421052632,0.6666666666666666,0.75,1.0,0.8571428571428571,0.675,0.9047619047619048,0.7376811594202899,0.9323412745363182,0.8904265927357805,0.8333333333333334,1.0,0.8933333333333333,1.0,0.9833333334326744,0.934804514050127,0.9555272936820984,1.0,1.0,0,0,0.0,8
suv,elmid-radnear-az315,mid,near,315,2,2,1,0.5263157894736842,1.0,0.6896551724137931,0.875,1.0,0.9333333333333333,0.5166666666666666,1.0,0.6811594202898551,1.0,0.8787500002421439,0.8333333333333333,1.0,0.9,1.0,0.9315000007897616,0.9494320165564023,0.9681837558746338,1.0,1.0,0,0,0.0,38
suv,elmid-radmid-az000,mid,mid,0,2,2,1,0.6842105263157895,1.0,0.8125,1.0,1.0,1.0,0.6607142857142857,1.0,0.7922077922077921,1.0,0.934689154593205,1.0,1.0,1.0,1.0,1.0,0.9130960088137527,0.9425630271434784,1.0,1.0,0,0,0.0,2
suv,elmid-radmid-az045,mid,mid,45,4,4,1,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.8194444444444444,1.0,0.881118881118881,1.0,0.9267256956522664,1.0,1.0,1.0,1.0,0.98125,0.9256887436652219,0.9517210274934769,1.0,1.0,0,0,0.0,10
suv,elmid-radmid-az135,mid,mid,135,4,4,1,0.6956521739130435,1.0,0.8205128205128205,1.0,1.0,1.0,0.7400793650793651,1.0,0.8337789661319073,1.0,0.9675347236295541,1.0,1.0,1.0,1.0,1.0,0.9153021867136166,0.951005682349205,1.0,1.0,0,0,0.0,1
suv,elmid-radmid-az180,mid,mid,180,7,7,1,0.5795454545454546,1.0,0.7338129496402878,0.7894736842105263,1.0,0.8823529411764706,0.6395390323961753,1.0,0.7586065465322431,1.0,0.8940743287619117,0.8988095238095238,1.0,0.9384615384615385,1.0,0.9326190486018147,0.9172940044172836,0.9529541219983783,1.0,1.0,0,0,0.0,37
suv,elmid-radmid-az225,mid,mid,225,2,2,1,0.85,1.0,0.918918918918919,1.0,1.0,1.0,0.8541666666666667,1.0,0.9212121212121211,1.0,0.9612617236947772,1.0,1.0,1.0,1.0,0.98125,0.9174985906577859,0.9510924816131592,1.0,1.0,0,0,0.0,11
suv,elmid-radmid-az270,mid,mid,270,4,4,1,0.8,1.0,0.8888888888888888,0.875,1.0,0.9333333333333333,0.7916666666666666,1.0,0.8772727272727273,1.0,0.9042083346446355,0.9166666666666666,1.0,0.95,1.0,0.9343750001862645,0.9105844489436876,0.9490505307912827,1.0,1.0,0,0,0.0,33
suv,elmid-radmid-az315,mid,mid,315,3,3,1,0.7241379310344828,1.0,0.84,0.75,1.0,0.8571428571428571,0.7777777777777777,1.0,0.8666666666666667,1.0,0.9381080275108049,0.875,1.0,0.923076923076923,1.0,0.975,0.9244231738085323,0.9525230725606283,1.0,1.0,0,0,0.0,14
suv,elmid-radfar-az000,mid,far,0,4,4,1,0.5454545454545454,0.9230769230769231,0.6857142857142857,0.75,1.0,0.8571428571428571,0.5833333333333334,0.9404761904761905,0.7126893939393939,0.9528061131737671,0.8770996204802344,0.875,1.0,0.9166666666666666,1.0,0.9375,0.8842345384822368,0.9343431740999222,1.0,1.0,0,0,0.0,32
suv,elmid-radfar-az045,mid,far,45,3,3,1,0.575,0.92,0.7076923076923077,1.0,1.0,1.0,0.5833333333333334,0.9487179487179488,0.6761904761904761,0.9506006866335461,0.7350067653793285,1.0,1.0,1.0,1.0,0.882962966715848,0.8894354518814845,0.9396546880404154,1.0,1.0,0,0,0.0,48
suv,elmid-radfar-az090,mid,far,90,4,4,1,0.7142857142857143,1.0,0.8333333333333334,1.0,1.0,1.0,0.7612179487179487,1.0,0.8538533834586466,0.989285714498588,0.8967442991458472,1.0,1.0,1.0,1.0,0.984375,0.9089703502036954,0.9446769207715988,1.0,1.0,0,0,0.0,7
suv,elmid-radfar-az135,mid,far,135,3,3,1,0.4827586206896552,0.9767441860465116,0.6461538461538462,0.6190476190476191,1.0,0.7647058823529411,0.48633512544802865,0.9824561403508771,0.6441315264844677,0.9793095509474625,0.8076283583378698,0.75,1.0,0.8324420677361853,1.0,0.9140740782905508,0.9033404462180125,0.9485523104667664,1.0,1.0,0,0,0.0,43
suv,elmid-radfar-az180,mid,far,180,1,1,1,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9866666676600774,1.0,1.0,1.0,1.0,1.0,0.9116002093058455,0.956061601638794,1.0,1.0,0,0,0.0,3
