viewpoint_pair,viewpoint_1,viewpoint_2,sample_count,scene_count,mean_precision,mean_recall,mean_f1,mean_ap50_95,mean_best_ap50_95,mean_target_ap50_95,mean_best_target_ap50_95,mean_target_match_confidence_iou50,mean_best_target_match_confidence_iou50,mean_target_strict_quality_iou50,mean_best_target_strict_quality_iou50,mean_azimuth_gap,target_visible_rate,target_detected_rate,target_detected_given_visible
elhigh-radmid-az135 + elhigh-radmid-az270,elhigh-radmid-az135,elhigh-radmid-az270,4,4,0.6927232854864434,1.0,0.8114747653447344,0.8568014087714141,0.9032619068441646,0.784375,0.84375,0.8823557868599892,0.8920982629060745,0.7801239486207465,0.8044107641247065,135.0,1.0,1.0,1.0
elhigh-radmid-az135 + elhigh-radmid-az315,elhigh-radmid-az135,elhigh-radmid-az315,3,3,0.8137254901960785,0.9215686274509803,0.8544662309368191,0.9096839345637244,0.959224258303693,0.9587384264778208,0.9925925931444874,0.9690993229548136,0.9715662598609924,0.9506326912449458,0.9577811910495152,180.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az000,elhigh-radmid-az180,elhigh-radfar-az000,6,6,0.6793803418803419,1.0,0.7827024827024828,0.9526993766840993,0.9775180745582889,0.95166666667598,0.9708333333333333,0.95213516553243,0.955335259437561,0.9134127479013747,0.9259955282231633,180.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az045,elhigh-radmid-az180,elhigh-radfar-az045,3,3,0.5818965517241379,0.9696969696969697,0.7244549514053059,0.8584287735272769,0.9066666706899801,0.8789229073171881,0.975,0.9554244081179301,0.9569582343101501,0.9230192024133116,0.9330925691149972,135.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az090,elhigh-radmid-az180,elhigh-radfar-az090,6,6,0.7974108658743634,1.0,0.8584467212374189,0.9083638979294723,0.9200607612340955,0.8925057890086814,0.910358798103752,0.9335144907236099,0.9463144143422445,0.8803947312265438,0.8976863479133866,90.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az135,elhigh-radmid-az180,elhigh-radfar-az135,1,1,0.5652173913043478,1.0,0.7222222222222222,0.7406770883593708,0.7600000090897083,0.8100000061839818,0.8533333370089531,0.966766357421875,0.9692097306251526,0.9522375250133166,0.9640229626623125,45.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az180,elhigh-radmid-az180,elhigh-radfar-az180,3,3,0.5876068376068376,0.9209401709401709,0.7074574574574575,0.8412811235320317,0.8993333366413911,0.856018522064443,0.9000000032285849,0.9553785423437754,0.9595586061477661,0.9168273584298099,0.9222565589802679,0.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az225,elhigh-radmid-az180,elhigh-radfar-az225,3,3,0.6039562289562289,1.0,0.7114678080970216,0.8044093968155427,0.8311332529473773,0.7687878807032048,0.8209090916767265,0.8463029364744822,0.8519011537233988,0.7438412837619323,0.7552138598856454,45.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az270,elhigh-radmid-az180,elhigh-radfar-az270,4,4,0.6614693446088795,0.965,0.7677670202904521,0.8520674620834243,0.9046253881254451,0.9240640821593409,0.9791912649398606,0.9537453874945641,0.9577882438898087,0.91869787349279,0.9341046304811806,90.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radfar-az315,elhigh-radmid-az180,elhigh-radfar-az315,4,4,0.8514492753623188,1.0,0.9125,0.9224746103126542,0.94929513936614,0.9740850700098607,0.9861944452830487,0.9593849554657936,0.9630712866783142,0.9227569901532919,0.9341426106452753,135.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radmid-az225,elhigh-radmid-az180,elhigh-radmid-az225,7,7,0.6759801601906865,0.9948979591836735,0.7809529293143239,0.9015088310440847,0.9319080831185039,0.9228472238199579,0.9439206357730759,0.9179662125451225,0.9233068312917437,0.8711690979711216,0.8820286115300934,45.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radmid-az270,elhigh-radmid-az180,elhigh-radmid-az270,4,4,0.9375,1.0,0.9642857142857143,0.8618103793017382,0.9098476092825517,0.846875,0.859375,0.8771472424268723,0.8836507946252823,0.7890546583871552,0.7974435544424345,90.0,1.0,1.0,1.0
elhigh-radmid-az180 + elhigh-radmid-az315,elhigh-radmid-az180,elhigh-radmid-az315,5,5,0.8389758179231863,0.9875,0.8896781354051054,0.8932137945806147,0.9270563343741303,0.9066319446596834,0.9452083334326744,0.8995346605777741,0.9075393199920654,0.8453894217790523,0.8664447157678069,135.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az000,elhigh-radmid-az225,elhigh-radfar-az000,5,5,0.6530815544608648,0.9818181818181818,0.7805952832746001,0.8873407292675923,0.9106651713898678,0.8959176589312061,0.936875,0.9287851095199585,0.9384969472885132,0.8777916939109922,0.8910203770358421,135.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az045,elhigh-radmid-az225,elhigh-radfar-az045,5,5,0.7666564039408866,0.9916666666666666,0.846699025583008,0.9032245501845813,0.9581646823599226,0.9600347217213777,0.984375,0.9640849590301513,0.970025610923767,0.9381891238079995,0.9452812197732612,180.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az090,elhigh-radmid-az225,elhigh-radfar-az090,6,6,0.696415770609319,0.9833333333333334,0.8005700888053829,0.8845609475413454,0.9247449113487148,0.9282986119389535,0.9890625000000001,0.9594873934984207,0.9656177262465159,0.9135121662437179,0.9357692250824025,135.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az135,elhigh-radmid-az225,elhigh-radfar-az135,3,3,0.47932530909686405,0.9833333333333334,0.619687146238551,0.8988991972652992,0.9166390585729834,0.958335319786022,0.9925595238183935,0.9727338254451752,0.9762866099675497,0.9536771091237229,0.9618780855729719,90.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az180,elhigh-radmid-az225,elhigh-radfar-az180,1,1,0.7142857142857143,1.0,0.8333333333333334,0.9182222262505029,0.9760000016689301,0.95,1.0,0.9466205537319183,0.9475808143615723,0.8977399611524497,0.898673920094403,45.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az225,elhigh-radmid-az225,elhigh-radfar-az225,3,3,0.5862068965517241,1.0,0.7209150326797387,0.8573326933159023,0.8918434365801137,0.8910000005265077,0.9253333337903022,0.8924272855122884,0.9003458221753439,0.8306049784679637,0.847435349815477,0.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az270,elhigh-radmid-az225,elhigh-radfar-az270,3,3,0.7525833043074422,0.9791666666666666,0.8448902518669961,0.926619376945597,0.9468055558977303,0.9854166671633721,0.9933333337306977,0.957338680823644,0.9613299568494161,0.9283414782112723,0.9354835247530756,45.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radfar-az315,elhigh-radmid-az225,elhigh-radfar-az315,9,9,0.6525953465694122,0.991111111111111,0.7510169042074045,0.8834145402773816,0.9352435918103819,0.9405549510573823,0.961333585942218,0.9399182928933038,0.9460968573888143,0.9005211209604267,0.9091891019867187,90.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radmid-az270,elhigh-radmid-az225,elhigh-radmid-az270,3,3,0.7186147186147186,1.0,0.8140350877192982,0.8253339955203787,0.9104166666666668,0.9,0.9208333333333334,0.9001745680967966,0.907764216264089,0.8348472448140823,0.8492525268952823,45.0,1.0,1.0,1.0
elhigh-radmid-az225 + elhigh-radmid-az315,elhigh-radmid-az225,elhigh-radmid-az315,5,5,0.6513590263691683,0.9888888888888889,0.7441517505347293,0.8637101639438031,0.9122187481448055,0.8076388897043136,0.8616666667163372,0.8759305238723755,0.8881300926208496,0.799088326044983,0.8130320047133786,90.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az000,elhigh-radmid-az270,elhigh-radfar-az000,3,3,0.4435185185185186,0.9841269841269842,0.606212500949343,0.8213310748299779,0.8453341699437664,0.6840927487916254,0.7625722169703454,0.798678937057654,0.8993486563364664,0.7332353117141456,0.8053187254154844,90.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az045,elhigh-radmid-az270,elhigh-radfar-az045,6,6,0.592705686630369,0.9833333333333334,0.7193194840660279,0.8796950293239888,0.9039356008356799,0.8662291668057441,0.8989583333333333,0.8942719101905823,0.9110079109668732,0.8266817784657512,0.8357904924341982,135.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az090,elhigh-radmid-az270,elhigh-radfar-az090,5,5,0.6750759251068849,0.962280701754386,0.7608487510912111,0.8739526434434961,0.8969176620266268,0.8856715750802518,0.8910952389275744,0.9348272979259491,0.9367390871047974,0.8837361936695501,0.8963046143707885,180.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az135,elhigh-radmid-az270,elhigh-radfar-az135,3,3,0.5211773682448477,0.9880952380952381,0.6341417618526052,0.8440737579469539,0.8883207675106627,0.9342514640238458,0.9434920648792907,0.9702508052190145,0.974188228448232,0.9442856916440642,0.9537822326726845,135.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az180,elhigh-radmid-az270,elhigh-radfar-az180,4,4,0.6697000915750916,0.971875,0.7808057576189797,0.8774038050012228,0.8970465143241666,0.8672789340339324,0.9106481485344745,0.9253611490130424,0.9386596530675888,0.8658935551282578,0.9004572181776727,90.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az225,elhigh-radmid-az270,elhigh-radfar-az225,2,2,0.4186440677966102,0.9375,0.5616666666666666,0.6851975545563637,0.7652380973189359,0.7372808875792561,0.7652380973189359,0.8786289244890213,0.8922247588634491,0.7952443642879148,0.8129545378932068,45.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az270,elhigh-radmid-az270,elhigh-radfar-az270,2,2,0.47692307692307695,1.0,0.6338259441707718,0.8603846506227371,0.8916882905147829,0.8944458624951507,0.9205817242667391,0.9444531500339508,0.9478789567947388,0.9240339102085118,0.9287118010635265,0.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radfar-az315,elhigh-radmid-az270,elhigh-radfar-az315,1,1,0.3142857142857143,0.9166666666666666,0.46808510638297873,0.7945149868471169,0.822136389173935,0.8177909979539841,0.8239619944608438,0.9622737467288971,0.9680575728416443,0.9482951617177289,0.9488859321986425,45.0,1.0,1.0,1.0
elhigh-radmid-az270 + elhigh-radmid-az315,elhigh-radmid-az270,elhigh-radmid-az315,3,3,0.793859649122807,0.9558404558404558,0.8595238095238095,0.8249455135766489,0.9265625000000001,0.8239259264513299,0.885185185957838,0.8630246222019196,0.8732641140619913,0.7677153601593668,0.7859342424038651,45.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az000,elhigh-radmid-az315,elhigh-radfar-az000,6,6,0.7678391053391054,0.9761904761904762,0.8507547726757876,0.9133906825659531,0.9434063540083888,0.9484479170441628,0.9807291666666668,0.9579523255427679,0.9666744967301687,0.9245801856404547,0.938695239711984,45.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az045,elhigh-radmid-az315,elhigh-radfar-az045,5,5,0.6579340200029855,0.9414473684210526,0.7443653173413294,0.8533673888656749,0.896539682631514,0.9422113112608592,0.9757142858207226,0.9675422370433807,0.9691074252128601,0.9434670186846091,0.948233709957465,90.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az090,elhigh-radmid-az315,elhigh-radfar-az090,6,6,0.7431653921127604,1.0,0.8375237514772399,0.9208674729718886,0.9700340953593581,0.9415219913478251,0.9566550929789189,0.9412602086861929,0.9460394283135732,0.8988137486627933,0.9046228598904236,135.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az135,elhigh-radmid-az315,elhigh-radfar-az135,1,1,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.8611111207495603,0.8857142929519923,0.90625,1.0,0.9594775438308716,0.9606991410255432,0.9370725564052922,0.9501129763364986,180.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az180,elhigh-radmid-az315,elhigh-radfar-az180,3,3,0.7187643020594966,0.9824561403508771,0.8189987163029525,0.8926838098172677,0.9223570385784949,1.0,1.0,0.9680548508961996,0.9708671172459921,0.9460996557492601,0.95076090023462,135.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az225,elhigh-radmid-az315,elhigh-radfar-az225,6,6,0.5885236313334957,0.9598484848484848,0.7175726891244132,0.8517066990125718,0.8930562184021351,0.9245370386237348,0.9666666666666667,0.9305493086576462,0.9352186918258667,0.8896903136585607,0.902456415854509,90.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az270,elhigh-radmid-az315,elhigh-radfar-az270,5,5,0.7815136476426799,0.956140350877193,0.8517922077922078,0.9262243927111605,0.9602511798305592,0.9728125000000001,0.99375,0.9648817598819732,0.9705928921699524,0.9349548512941706,0.9449413969998431,45.0,1.0,1.0,1.0
elhigh-radmid-az315 + elhigh-radfar-az315,elhigh-radmid-az315,elhigh-radfar-az315,2,2,0.6477732793522267,1.0,0.7796101949025487,0.8776604538645791,0.9332521660213089,0.9890625,0.9890625,0.9692171961069107,0.9730507433414459,0.9448658969817876,0.9471030461437255,0.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az000,elhigh-radnear-az000,elhigh-radfar-az000,1,1,0.5,0.9285714285714286,0.65,0.9242187423488268,0.9830528847873211,1.0,1.0,0.9556965827941895,0.9629727602005005,0.924317961781739,0.9363569536411873,0.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az045,elhigh-radnear-az000,elhigh-radfar-az045,7,7,0.5147044047906116,0.9682048257899651,0.6426795495526145,0.8378960200476175,0.8926619188745811,0.9463241728827763,0.9711681539858026,0.9649963634354728,0.96932624067579,0.9418597025177051,0.9502487064073192,45.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az090,elhigh-radnear-az000,elhigh-radfar-az090,4,4,0.5750216103062935,0.9821428571428572,0.7044030530872636,0.8662718792353776,0.9504786394458837,0.9832331730867736,0.99609375,0.9604250714182854,0.9632859975099564,0.9373417594308959,0.9420079432247306,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az135,elhigh-radnear-az000,elhigh-radfar-az135,6,6,0.5133048580321777,0.9625093703148426,0.6402614634370495,0.8429129178921837,0.8882769856279135,0.9151381221992313,0.9296054209118277,0.9645911306142807,0.9714423914750417,0.9351314285692706,0.9457310244235005,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az180,elhigh-radnear-az000,elhigh-radfar-az180,4,4,0.8699677938808373,0.9861111111111112,0.9200830306175403,0.9069472313643229,0.943418651851988,0.9281944449344236,0.9638888894683785,0.9258528277277946,0.9304882735013962,0.8811582439646863,0.8916409012017557,180.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az225,elhigh-radnear-az000,elhigh-radfar-az225,2,2,0.3716216216216216,0.9065217391304348,0.5145662847790508,0.8499205428610157,0.9383207091177352,0.9584663469409569,0.9692500006854534,0.9533309042453766,0.959973007440567,0.9262801188124365,0.937197027140412,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az270,elhigh-radnear-az000,elhigh-radfar-az270,4,4,0.6312054173896279,0.9583333333333333,0.7231924019607843,0.8984630661059507,0.9371945899448731,0.9344206734481267,0.9450000002980232,0.9157520532608032,0.9235212206840515,0.8677911011163668,0.8772325064707793,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radfar-az315,elhigh-radnear-az000,elhigh-radfar-az315,9,9,0.4728331198543187,0.952037598860859,0.6193943206857332,0.8449131059440385,0.8976770461861072,0.9351725700433777,0.9483076480410804,0.9653243488735623,0.96892425749037,0.9425206665529837,0.9463342997970092,45.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az000,elhigh-radnear-az000,elhigh-radmid-az000,7,7,0.6075387661680793,0.9699378881987578,0.7133119186128762,0.8821787326280237,0.9285735596954096,0.9488522970138558,0.9776408482025455,0.9602386014802116,0.9639657480376107,0.9340529254482343,0.9432299828226404,0.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az045,elhigh-radnear-az000,elhigh-radmid-az045,2,2,0.4569047619047619,0.9791666666666667,0.6032068654019873,0.8216278639160993,0.8716615798109195,0.9827256948583656,0.9888888897167312,0.9693044126033783,0.9719160497188568,0.9568599483686908,0.9576635625186842,45.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az090,elhigh-radnear-az000,elhigh-radmid-az090,3,3,0.6172229541794759,0.9649122807017544,0.7499202551834131,0.8847081343013207,0.9316778981803123,0.89762500008444,0.9145833333333333,0.90955850481987,0.9153162240982056,0.849230215252789,0.8597084621131472,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az135,elhigh-radnear-az000,elhigh-radmid-az135,4,4,0.69375,0.9868421052631579,0.7837995337995338,0.8985463430910793,0.9378611138082212,0.9091911326815383,0.9444444448583655,0.9348957985639572,0.9376982897520065,0.8951140045921222,0.9032426003741021,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az180,elhigh-radnear-az000,elhigh-radmid-az180,7,7,0.5610439763263684,0.9503819071488244,0.682169956358812,0.891549558702465,0.9543320844428272,0.9472712941672627,0.9700595245473087,0.9627426096371242,0.9661218183381217,0.9367092088929275,0.9415269713792672,180.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az225,elhigh-radnear-az000,elhigh-radmid-az225,5,5,0.4281409598542857,0.9271974402409185,0.5637969083030011,0.7578966280067492,0.8439273478010149,0.9614682831124991,0.987225000524521,0.957854402065277,0.9633634090423584,0.9261856132767299,0.9415467475957641,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az270,elhigh-radnear-az000,elhigh-radmid-az270,2,2,0.7333333333333334,0.9615384615384616,0.8315412186379928,0.8450843281359486,0.8888888901513484,0.975,0.98125,0.962508499622345,0.9656496345996857,0.9281664381454631,0.9340534329707495,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radmid-az315,elhigh-radnear-az000,elhigh-radmid-az315,4,4,0.5674910873440285,0.9833333333333334,0.6931469431469431,0.9348719421617512,0.95763818701072,0.9416232641734597,0.9889756948583656,0.962133064866066,0.9699748754501343,0.9303402244577978,0.9449354321609897,45.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az045,elhigh-radnear-az000,elhigh-radnear-az045,2,2,0.6916666666666667,1.0,0.8128654970760234,0.8957812505308539,0.9546875,0.990625,1.0,0.9596580862998962,0.9601795077323914,0.9334213549516317,0.9358012466540693,45.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az090,elhigh-radnear-az000,elhigh-radnear-az090,7,7,0.5927155445268966,0.977891156462585,0.7125361307472762,0.8853246170646639,0.9294949592886976,0.9647448041859186,0.9812347377325217,0.9617647102900914,0.9628662977899823,0.9339611978986796,0.9386530840928954,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az135,elhigh-radnear-az000,elhigh-radnear-az135,4,4,0.6922647527910686,0.9529914529914529,0.791805926916221,0.8902914880931108,0.9446924606131183,0.9247378474925128,0.9389756948583656,0.9274872094392776,0.9339518249034882,0.8825367586787904,0.9003982682474758,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az180,elhigh-radnear-az000,elhigh-radnear-az180,3,3,0.8469135802469135,1.0,0.913317572892041,0.8916275448837383,0.9209038973701008,0.979629629905577,1.0,0.9683627486228943,0.9689829349517822,0.9437798711662791,0.9537537431463884,180.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az225,elhigh-radnear-az000,elhigh-radnear-az225,7,7,0.7619047619047619,0.9768707482993196,0.8302174640347942,0.8695820435133784,0.9098516081305619,0.8820055081130961,0.927414966759329,0.9238663996968951,0.9270380650247846,0.8614672475962569,0.8776972852929857,135.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az270,elhigh-radnear-az000,elhigh-radnear-az270,7,7,0.6685766614338043,0.9784580498866212,0.789102762317048,0.8957148869393691,0.9449311141333424,0.98491964300509,0.9899285716712475,0.9652549794742039,0.9679761443819318,0.9387106033222956,0.9422834434808186,90.0,1.0,1.0,1.0
elhigh-radnear-az000 + elhigh-radnear-az315,elhigh-radnear-az000,elhigh-radnear-az315,6,6,0.6458283463310361,0.9720279720279721,0.7424242424242423,0.8674504676300071,0.9104781170933292,0.9963888891206847,1.0,0.968311736981074,0.9724865555763245,0.9453742758557245,0.950878694417792,45.0,1.0,1.0,1.0
elhigh-radnear-az045 + elhigh-radfar-az000,elhigh-radnear-az045,elhigh-radfar-az000,2,2,0.6947368421052631,1.0,0.8161764705882353,0.9101507261957542,0.9371139490089448,0.8055555570042796,0.877777778936757,0.8910013735294342,0.8948951363563538,0.8042598501808182,0.821616049487691,45.0,1.0,1.0,1.0
elhigh-radnear-az045 + elhigh-radfar-az045,elhigh-radnear-az045,elhigh-radfar-az045,3,3,0.7145969498910675,1.0,0.818342151675485,0.937800188438005,0.9400183642894385,0.85542328130237,0.8738095240223975,0.9210653404394785,0.923294723033905,0.8356167767272922,0.8460686294657194,0.0,1.0,1.0,1.0
elhigh-radnear-az045 + elhigh-radfar-az090,elhigh-radnear-az045,elhigh-radfar-az090,5,5,0.7695652173913043,1.0,0.8486803519061583,0.9158873576994658,0.955453283712569,0.9481666679518919,0.9905000000074505,0.9592735826969147,0.9635574102401734,0.9281563698546886,0.9419991227869197,45.0,1.0,1.0,1.0
elhigh-radnear-az045 + elhigh-radfar-az135,elhigh-radnear-az045,elhigh-radfar-az135,3,3,0.3957721872816213,1.0,0.5663117283950617,0.848804922054535,0.8904694881525298,0.8231820345253457,0.8401190492782801,0.9086318016052246,0.9295639594395956,0.8517378108601458,0.8761494534490879,90.0,1.0,1.0,1.0
elhigh-radnear-az045 + elhigh-radfar-az180,elhigh-radnear-az045,elhigh-radfar-az180,3,3,0.5666666666666668,0.9583333333333334,0.7015250544662309,0.888934394212075,0.922497024272879,0.9200396846625066,1.0,0.9553684492905935,0.9569505850474039,0.9163123138949647,0.9262216495764015,135.0,1.0,1.0,1.0
