image,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elhigh-radnear-az270.png,0.5,1.0,0.6666666666666666,0.5,0.25,1.0,1.0,0.0,1.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-ellow-radfar-az045.png,0.07575757575757576,0.5555555555555556,0.13333333333333333,0.4448185667724496,0.3014515602923832,5.0,61.0,4.0,9.0,66.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-ellow-radfar-az135.png,0.14035087719298245,0.47058823529411764,0.2162162162162162,0.4623617915067282,0.27494840604590465,8.0,49.0,9.0,17.0,57.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-ellow-radfar-az225.png,0.27586206896551724,0.64,0.3855421686746988,0.6687460786192947,0.38211007246377704,16.0,42.0,9.0,25.0,58.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-ellow-radfar-az315.png,0.5789473684210527,1.0,0.7333333333333334,1.0,0.7873513894530204,11.0,8.0,0.0,11.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-ellow-radmid-az000.png,0.5454545454545454,0.9230769230769231,0.6857142857142856,0.9440559480156931,0.7159090973827597,12.0,10.0,1.0,13.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radfar-az135.png,0.45454545454545453,1.0,0.625,1.0,0.7296969732597018,5.0,6.0,0.0,5.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radfar-az270.png,0.7,0.875,0.7777777777777777,0.9187499992549419,0.7101785723119974,7.0,3.0,1.0,8.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radfar-az315.png,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9585798843019813,0.7991561045231037,12.0,1.0,1.0,13.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radmid-az045.png,0.2,0.6666666666666666,0.30769230769230765,0.7000000183780988,0.4933333463470141,2.0,8.0,1.0,3.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radmid-az225.png,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male8-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,0.8,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elhigh-radfar-az225.png,0.5238095238095238,1.0,0.6875000000000001,1.0,0.8190023655582488,11.0,10.0,0.0,11.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elhigh-radnear-az315.png,1.0,1.0,1.0,1.0,0.7586111110779974,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-ellow-radfar-az270.png,0.5,1.0,0.6666666666666666,1.0,0.682704549839551,10.0,10.0,0.0,10.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-ellow-radmid-az045.png,0.23255813953488372,0.9090909090909091,0.3703703703703703,0.8181006867266487,0.40511357491245503,10.0,33.0,1.0,11.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-ellow-radnear-az270.png,0.5714285714285714,1.0,0.7272727272727273,1.0,0.8154761903453618,8.0,6.0,0.0,8.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elmid-radmid-az135.png,0.2727272727272727,1.0,0.42857142857142855,1.0,0.7885101025717127,6.0,16.0,0.0,6.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,0.8666666686534882,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elmid-radnear-az180.png,1.0,1.0,1.0,1.0,0.8625,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_male9-elmid-radnear-az270.png,0.4444444444444444,0.8,0.5714285714285714,0.844444454047415,0.7322222315685616,4.0,5.0,1.0,5.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elhigh-radfar-az045.png,1.0,1.0,1.0,1.0,0.9280000056028366,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elhigh-radfar-az315.png,0.4,1.0,0.5714285714285715,0.9761904747713182,0.7758730179367085,6.0,9.0,0.0,6.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elhigh-radmid-az135.png,1.0,1.0,1.0,1.0,0.946875,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elhigh-radmid-az225.png,1.0,1.0,1.0,1.0,0.9625,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elhigh-radmid-az315.png,1.0,1.0,1.0,1.0,0.9375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radfar-az270.png,0.2,0.6666666666666666,0.30769230769230765,0.5824474248498803,0.2903690707111557,14.0,56.0,7.0,21.0,70.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radmid-az045.png,0.6666666666666666,1.0,0.8,1.0,0.8604166671633721,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radmid-az135.png,0.25,0.75,0.375,0.78125,0.7312500000931322,3.0,9.0,1.0,4.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radmid-az180.png,0.15151515151515152,0.5,0.23255813953488375,0.5212121213475864,0.36848485263008063,5.0,28.0,5.0,10.0,33.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radnear-az045.png,0.6,1.0,0.7499999999999999,1.0,0.9133333360155422,3.0,2.0,0.0,3.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-ellow-radnear-az090.png,0.23076923076923078,0.75,0.3529411764705882,0.7788461539894342,0.6086538470350206,3.0,10.0,1.0,4.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elmid-radmid-az000.png,1.0,1.0,1.0,1.0,0.9430000033676624,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elmid-radmid-az270.png,1.0,1.0,1.0,1.0,0.8880000085830687,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock1-elmid-radnear-az225.png,0.8,1.0,0.888888888888889,1.0,0.8412500005215406,4.0,1.0,0.0,4.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radfar-az270.png,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,9.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radfar-az315.png,0.7222222222222222,1.0,0.8387096774193548,1.0,0.8991453058953978,13.0,5.0,0.0,13.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radnear-az000.png,1.0,1.0,1.0,1.0,0.99296875,8.0,0.0,0.0,8.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radnear-az090.png,0.5625,1.0,0.72,1.0,0.9659722242504358,9.0,7.0,0.0,9.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radnear-az225.png,1.0,1.0,1.0,1.0,0.9808035716414452,8.0,0.0,0.0,8.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-elhigh-radnear-az270.png,0.5833333333333334,1.0,0.7368421052631579,1.0,0.9892857149243355,7.0,5.0,0.0,7.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radfar-az090.png,0.42857142857142855,1.0,0.6,1.0,0.7758377519661208,9.0,12.0,0.0,9.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radfar-az135.png,0.16393442622950818,0.625,0.2597402597402597,0.6390710351988673,0.4120756482123397,10.0,51.0,6.0,16.0,61.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radfar-az180.png,0.6666666666666666,1.0,0.8,1.0,1.0,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radmid-az045.png,0.21739130434782608,1.0,0.3571428571428571,1.0,0.9260869609661724,5.0,18.0,0.0,5.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radmid-az225.png,0.23076923076923078,0.6,0.33333333333333337,0.6461538674739691,0.6194871996954465,3.0,10.0,2.0,5.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radnear-az225.png,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.8434343325218778,0.6116161567318924,5.0,6.0,1.0,6.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock10-ellow-radnear-az315.png,0.6666666666666666,1.0,0.8,1.0,0.866666667163372,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-elhigh-radmid-az000.png,0.625,1.0,0.7692307692307693,1.0,1.0,5.0,3.0,0.0,5.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radfar-az000.png,0.6363636363636364,1.0,0.7777777777777778,1.0,0.9090909126323539,7.0,4.0,0.0,7.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radfar-az090.png,0.2413793103448276,0.875,0.3783783783783784,0.8900862066075206,0.7004310351330787,7.0,22.0,1.0,8.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radfar-az180.png,0.3157894736842105,1.0,0.4799999999999999,0.9583333283662796,0.665131576359272,6.0,13.0,0.0,6.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radmid-az000.png,0.1724137931034483,0.7142857142857143,0.2777777777777778,0.6609942008175231,0.4923533517748878,5.0,24.0,2.0,7.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radnear-az045.png,0.2857142857142857,1.0,0.4444444444444445,0.875,0.6642857150174677,4.0,10.0,0.0,4.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-ellow-radnear-az315.png,0.29411764705882354,1.0,0.45454545454545453,1.0,0.9647058844741654,5.0,12.0,0.0,5.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-elmid-radfar-az090.png,0.3103448275862069,0.9,0.4615384615384615,0.9155172206204512,0.8620689528615311,9.0,20.0,1.0,10.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-elmid-radmid-az225.png,0.8181818181818182,1.0,0.9,1.0,0.9736111123114825,9.0,2.0,0.0,9.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock11-elmid-radnear-az045.png,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elhigh-radfar-az045.png,1.0,1.0,1.0,1.0,0.984375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elhigh-radmid-az045.png,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elhigh-radnear-az180.png,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elhigh-radnear-az315.png,0.4444444444444444,0.8,0.5714285714285714,0.844444454047415,0.8066666758888298,4.0,5.0,1.0,5.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-ellow-radfar-az180.png,0.20833333333333334,0.5882352941176471,0.3076923076923077,0.562009822606456,0.39850491076926975,10.0,38.0,7.0,17.0,48.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-ellow-radmid-az000.png,0.3684210526315789,0.875,0.5185185185185185,0.8980263154953718,0.5921052649617196,7.0,12.0,1.0,8.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-ellow-radmid-az315.png,0.38461538461538464,1.0,0.5555555555555556,1.0,0.7966153949338656,5.0,8.0,0.0,5.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-ellow-radnear-az000.png,0.21739130434782608,1.0,0.3571428571428571,1.0,0.827826090140835,5.0,18.0,0.0,5.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-ellow-radnear-az090.png,0.0392156862745098,0.2857142857142857,0.06896551724137931,0.29971990097282813,0.2848739619578133,2.0,49.0,5.0,7.0,51.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elmid-radfar-az000.png,0.17391304347826086,0.6153846153846154,0.2711864406779661,0.5429484049192799,0.4135339770555815,8.0,38.0,5.0,13.0,46.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elmid-radmid-az225.png,0.8571428571428571,1.0,0.923076923076923,1.0,0.9226190437873205,6.0,1.0,0.0,6.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elmid-radmid-az270.png,0.6666666666666666,1.0,0.8,1.0,0.8999999983443153,6.0,3.0,0.0,6.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock12-elmid-radmid-az315.png,0.45454545454545453,1.0,0.625,1.0,0.8672727359966798,5.0,6.0,0.0,5.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-elhigh-radnear-az135.png,1.0,1.0,1.0,1.0,0.988000000834465,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-ellow-radfar-az225.png,0.17647058823529413,0.5,0.2608695652173913,0.5001782573458522,0.26718831108086905,9.0,42.0,9.0,18.0,51.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-ellow-radmid-az090.png,0.26666666666666666,0.8,0.4,0.7866666831572848,0.5813333458403747,4.0,11.0,1.0,5.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-elmid-radfar-az135.png,0.7272727272727273,1.0,0.8421052631578948,1.0,0.8149147741496563,8.0,3.0,0.0,8.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-elmid-radfar-az270.png,1.0,1.0,1.0,1.0,0.9708333293596902,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-elmid-radmid-az000.png,1.0,1.0,1.0,1.0,0.9777777794334623,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock13-elmid-radnear-az180.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9826666681369145,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radfar-az315.png,1.0,1.0,1.0,1.0,0.9902777764532301,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radmid-az135.png,0.6666666666666666,1.0,0.8,0.9500000029802322,0.8400000005960464,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radmid-az225.png,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radnear-az180.png,0.5,1.0,0.6666666666666666,1.0,0.9722222240434754,3.0,3.0,0.0,3.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radnear-az270.png,0.4444444444444444,1.0,0.6153846153846153,1.0,1.0,4.0,5.0,0.0,4.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elhigh-radnear-az315.png,0.5555555555555556,1.0,0.7142857142857143,1.0,0.8222222304840882,5.0,4.0,0.0,5.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-ellow-radfar-az225.png,0.1794871794871795,0.4375,0.2545454545454545,0.42879516119137406,0.2691874921089038,7.0,32.0,9.0,16.0,39.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-ellow-radmid-az225.png,0.12962962962962962,0.4117647058823529,0.19718309859154928,0.37311882905366134,0.252438188492218,7.0,47.0,10.0,17.0,54.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-ellow-radnear-az315.png,0.375,0.75,0.5,0.7733360417187214,0.5286186484619975,12.0,20.0,4.0,16.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elmid-radnear-az045.png,1.0,1.0,1.0,1.0,0.940625,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elmid-radnear-az135.png,0.23076923076923078,1.0,0.375,0.8666666825612381,0.6489316380813588,3.0,10.0,0.0,3.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock14-elmid-radnear-az180.png,1.0,1.0,1.0,1.0,0.9625,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elhigh-radfar-az225.png,0.45454545454545453,1.0,0.625,1.0,0.9745707060456879,10.0,12.0,0.0,10.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elhigh-radmid-az045.png,0.47058823529411764,1.0,0.6399999999999999,1.0,0.924448529817164,8.0,9.0,0.0,8.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elhigh-radmid-az090.png,0.6666666666666666,1.0,0.8,0.9910714253783226,0.8309592831379036,14.0,7.0,0.0,14.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elhigh-radnear-az135.png,0.7777777777777778,1.0,0.8750000000000001,1.0,0.9571428599102155,7.0,2.0,0.0,7.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-ellow-radfar-az000.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-ellow-radmid-az090.png,0.07017543859649122,0.4,0.11940298507462686,0.42105263748712707,0.35894737346653355,4.0,53.0,6.0,10.0,57.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-ellow-radnear-az090.png,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,4.0,0.0,1.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-ellow-radnear-az225.png,1.0,0.5,0.6666666666666666,0.75,0.75,1.0,0.0,1.0,2.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elmid-radfar-az225.png,0.6,1.0,0.7499999999999999,1.0,0.9340740789528246,9.0,6.0,0.0,9.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elmid-radfar-az315.png,0.7692307692307693,1.0,0.8695652173913044,1.0,0.926923077931771,10.0,3.0,0.0,10.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elmid-radmid-az000.png,0.4230769230769231,1.0,0.5945945945945945,1.0,0.8238286768493953,11.0,15.0,0.0,11.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elmid-radmid-az180.png,0.38461538461538464,1.0,0.5555555555555556,1.0,0.9345192272273394,10.0,16.0,0.0,10.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock15-elmid-radnear-az045.png,0.5,1.0,0.6666666666666666,1.0,0.8580000066459179,5.0,5.0,0.0,5.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elhigh-radmid-az090.png,0.5714285714285714,1.0,0.7272727272727273,1.0,0.9290178574621677,8.0,6.0,0.0,8.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elhigh-radmid-az270.png,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.9012345747079378,0.8487654421800448,8.0,10.0,1.0,9.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elhigh-radnear-az090.png,0.4117647058823529,1.0,0.5833333333333334,0.96825397203839,0.8112978653900541,7.0,10.0,0.0,7.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-ellow-radmid-az000.png,0.23076923076923078,0.6,0.33333333333333337,0.6461538674739691,0.5010256543402107,6.0,20.0,4.0,10.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-ellow-radmid-az135.png,0.1935483870967742,1.0,0.3243243243243243,1.0,0.6454301063171639,6.0,25.0,0.0,6.0,31.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elmid-radfar-az000.png,0.7,1.0,0.8235294117647058,1.0,0.9161904819238753,7.0,3.0,0.0,7.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elmid-radfar-az315.png,0.2894736842105263,0.9166666666666666,0.43999999999999995,0.914839199869431,0.6855743421895516,11.0,27.0,1.0,12.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elmid-radnear-az270.png,0.6666666666666666,1.0,0.8,1.0,0.8749999987582366,6.0,3.0,0.0,6.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock16-elmid-radnear-az315.png,0.29411764705882354,0.8333333333333334,0.4347826086956522,0.8022875624641879,0.6322549044457724,5.0,12.0,1.0,6.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elhigh-radmid-az090.png,0.8,0.8888888888888888,0.8421052631578948,0.9333333379692501,0.8900000074836942,8.0,2.0,1.0,9.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elhigh-radmid-az225.png,0.5,0.9090909090909091,0.6451612903225806,0.9318182021379471,0.8259090999581596,10.0,10.0,1.0,11.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elhigh-radnear-az180.png,0.4117647058823529,0.875,0.56,0.9007352944463491,0.855882353335619,7.0,10.0,1.0,8.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elhigh-radnear-az225.png,0.6,1.0,0.7499999999999999,1.0,0.9819444426231915,6.0,4.0,0.0,6.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elhigh-radnear-az270.png,0.3888888888888889,0.875,0.5384615384615385,0.8993055559694767,0.8777777783572673,7.0,11.0,1.0,8.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-ellow-radfar-az135.png,0.3333333333333333,1.0,0.5,0.9761904747713182,0.7307539726119667,6.0,12.0,0.0,6.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-ellow-radmid-az000.png,0.18518518518518517,1.0,0.3125,1.0,0.8318518619625657,5.0,22.0,0.0,5.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-ellow-radnear-az090.png,0.2608695652173913,0.9230769230769231,0.4067796610169491,0.933110371780236,0.6494724952462191,12.0,34.0,1.0,13.0,46.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-ellow-radnear-az135.png,0.375,1.0,0.5454545454545454,1.0,0.9486111135118538,3.0,5.0,0.0,3.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-ellow-radnear-az225.png,0.18518518518518517,1.0,0.3125,0.8833333383003872,0.8029629711144501,5.0,22.0,0.0,5.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elmid-radfar-az135.png,0.2894736842105263,0.8461538461538461,0.4313725490196079,0.8684210603536382,0.6568016365550549,11.0,27.0,2.0,13.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elmid-radmid-az000.png,0.8461538461538461,1.0,0.9166666666666666,0.9860139910157741,0.9263403352358679,11.0,2.0,0.0,11.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elmid-radnear-az045.png,1.0,1.0,1.0,1.0,0.9375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elmid-radnear-az135.png,0.7142857142857143,1.0,0.8333333333333333,1.0,0.9857142868212291,5.0,2.0,0.0,5.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock17-elmid-radnear-az315.png,0.5454545454545454,1.0,0.7058823529411764,1.0,0.9325757597657767,6.0,5.0,0.0,6.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock18-elhigh-radfar-az315.png,0.4482758620689655,0.8666666666666667,0.5909090909090909,0.8917898242598881,0.7940798521590329,13.0,16.0,2.0,15.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock18-elhigh-radmid-az000.png,0.9166666666666666,1.0,0.9565217391304348,1.0,0.9295454625830507,11.0,1.0,0.0,11.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_rock18-elhigh-radnear-az045.png,0.47058823529411764,1.0,0.6399999999999999,1.0,0.9565257355570793,8.0,9.0,0.0,8.0,17.0
