pair_id,viewpoint_1,viewpoint_2,pair_map50_95,pair_map50,pair_f1,single_1_map50_95,single_2_map50_95,single_1_rank,single_2_rank,best_constituent_single_map50_95,mean_constituent_single_map50_95,worst_constituent_single_map50_95,pair_minus_best_single,pair_minus_mean_single,pair_minus_worst_single,number_of_train_images,number_of_val_images,budget_control_map50_95,pair_minus_budget_control,budget_control_run_count,budget_control_ids,beats_best_single,beats_mean_single,elevation_combo
p0603,ellow-radmid-az000,elhigh-radfar-az315,0.46474406195223433,0.7032417112283514,0.7314917504682886,0.31117612143053364,0.3370014455332844,51,40,0.3370014455332844,0.32408878348190906,0.31117612143053364,0.1277426164189499,0.14065527847032527,0.1535679405217007,291,58,nan,nan,0,,True,True,elhigh-ellow
p0604,ellow-radmid-az045,ellow-radmid-az090,0.2758360583347727,0.467584554336067,0.5236923961685711,0.30014263000222136,0.29891069134571624,58,59,0.30014263000222136,0.2995266606739688,0.29891069134571624,-0.02430657166744865,-0.02369060233919612,-0.023074633010943535,290,51,nan,nan,0,,False,False,ellow-ellow
p0605,ellow-radmid-az045,ellow-radmid-az135,0.2983630224600182,0.49921335381822407,0.5548735957013181,0.30014263000222136,0.27777266742978585,58,69,0.30014263000222136,0.2889576487160036,0.27777266742978585,-0.0017796075422031321,0.009405373744014622,0.020590355030232377,289,54,nan,nan,0,,False,True,ellow-ellow
p0606,ellow-radmid-az045,ellow-radmid-az180,0.31720366744551076,0.5129689035544192,0.5581542155402144,0.30014263000222136,0.33089890701803604,58,47,0.33089890701803604,0.31552076851012867,0.30014263000222136,-0.013695239572525275,0.0016828989353820933,0.017061037443289406,295,57,nan,nan,0,,False,True,ellow-ellow
p0607,ellow-radmid-az045,ellow-radmid-az225,0.3336914748971411,0.54483016936458,0.5956949672306079,0.30014263000222136,0.3003457176956631,58,57,0.3003457176956631,0.3002441738489422,0.30014263000222136,0.03334575720147803,0.03344730104819893,0.03354884489491977,298,46,nan,nan,0,,True,True,ellow-ellow
p0608,ellow-radmid-az045,ellow-radmid-az270,0.31556231644835386,0.5144774814501029,0.5690818316922298,0.30014263000222136,0.31427159279864797,58,50,0.31427159279864797,0.30720711140043466,0.30014263000222136,0.0012907236497058938,0.0083552050479192,0.015419686446132508,285,62,nan,nan,0,,True,True,ellow-ellow
p0609,ellow-radmid-az045,ellow-radmid-az315,0.3110774254308394,0.5114546189570786,0.5644969394403286,0.30014263000222136,0.2748397286931444,58,71,0.30014263000222136,0.28749117934768287,0.2748397286931444,0.010934795428618027,0.023586246083156515,0.036237696737695,295,45,nan,nan,0,,True,True,ellow-ellow
p0610,ellow-radmid-az045,ellow-radfar-az000,0.3224244557585456,0.5360571834671013,0.589788897627824,0.30014263000222136,0.2817460140742008,58,67,0.30014263000222136,0.2909443220382111,0.2817460140742008,0.02228182575632426,0.031480133720334535,0.04067844168434481,279,55,nan,nan,0,,True,True,ellow-ellow
p0611,ellow-radmid-az045,ellow-radfar-az045,0.3059204136819481,0.5108125254686877,0.5632615898074077,0.30014263000222136,0.30519005759179973,58,55,0.30519005759179973,0.3026663437970105,0.30014263000222136,0.0007303560901483763,0.0032540698849375937,0.005777783679726756,291,60,nan,nan,0,,True,True,ellow-ellow
p0612,ellow-radmid-az045,ellow-radfar-az090,0.30463811682227077,0.5146005532562213,0.5688855521521731,0.30014263000222136,0.3072999780629998,58,54,0.3072999780629998,0.30372130403261055,0.30014263000222136,-0.0026618612407290354,0.0009168127896602152,0.00449548682004941,283,62,nan,nan,0,,False,True,ellow-ellow
p0613,ellow-radmid-az045,ellow-radfar-az135,0.2744595595306948,0.46941220980513715,0.521606439813006,0.30014263000222136,0.28205091366265594,58,66,0.30014263000222136,0.29109677183243865,0.28205091366265594,-0.02568307047152657,-0.016637212301743864,-0.007591354131961159,288,49,nan,nan,0,,False,False,ellow-ellow
p0614,ellow-radmid-az045,ellow-radfar-az180,0.32352852111156744,0.535231868556265,0.5809849443258951,0.30014263000222136,0.3013082995025368,58,56,0.3013082995025368,0.30072546475237905,0.30014263000222136,0.022220221609030644,0.02280305635918839,0.02338589110934608,288,60,nan,nan,0,,True,True,ellow-ellow
p0615,ellow-radmid-az045,ellow-radfar-az225,0.28556218537399225,0.4845328637630933,0.5455682144793039,0.30014263000222136,0.28484504258501964,58,64,0.30014263000222136,0.29249383629362047,0.28484504258501964,-0.014580444628229106,-0.006931650919628218,0.0007171427889726134,284,59,nan,nan,0,,False,False,ellow-ellow
p0616,ellow-radmid-az045,ellow-radfar-az270,0.29858130608223626,0.49639362966501593,0.5534167933917753,0.30014263000222136,0.30958469798239646,58,53,0.30958469798239646,0.3048636639923089,0.30014263000222136,-0.011003391900160198,-0.0062823579100726445,-0.0015613239199850915,280,61,nan,nan,0,,False,False,ellow-ellow
p0617,ellow-radmid-az045,ellow-radfar-az315,0.28683955094883007,0.48299578667783066,0.536837943533206,0.30014263000222136,0.27594677444659244,58,70,0.30014263000222136,0.2880447022244069,0.27594677444659244,-0.013303079053391287,-0.0012051512755768545,0.010892776502237633,292,53,nan,nan,0,,False,False,ellow-ellow
p0618,ellow-radmid-az045,elmid-radnear-az000,0.475724083601179,0.7096926590377904,0.735775172286102,0.30014263000222136,0.35517090007794966,58,20,0.35517090007794966,0.3276567650400855,0.30014263000222136,0.12055318352322936,0.1480673185610935,0.17558145359895766,291,61,nan,nan,0,,True,True,ellow-elmid
p0619,ellow-radmid-az045,elmid-radnear-az045,0.4664078677008292,0.6982188552237851,0.7239282262919026,0.30014263000222136,0.3542262604718849,58,23,0.3542262604718849,0.32718444523705315,0.30014263000222136,0.11218160722894432,0.13922342246377606,0.16626523769860785,281,60,nan,nan,0,,True,True,ellow-elmid
p0620,ellow-radmid-az045,elmid-radnear-az090,0.46407693054247107,0.6916597158352503,0.7180637286235303,0.30014263000222136,0.3373441618464497,58,37,0.3373441618464497,0.31874339592433554,0.30014263000222136,0.12673276869602135,0.14533353461813553,0.1639343005402497,293,49,nan,nan,0,,True,True,ellow-elmid
p0621,ellow-radmid-az045,elmid-radnear-az135,0.4653064660627955,0.6938629894638556,0.7199755911518517,0.30014263000222136,0.34220636476623056,58,31,0.34220636476623056,0.321174497384226,0.30014263000222136,0.12310010129656496,0.14413196867856953,0.16516383606057417,285,45,nan,nan,0,,True,True,ellow-elmid
p0622,ellow-radmid-az045,elmid-radnear-az180,0.4644393132927371,0.6946982616493752,0.7209553499767332,0.30014263000222136,0.3511704098620124,58,25,0.3511704098620124,0.32565651993211686,0.30014263000222136,0.11326890343072465,0.13878279336062022,0.16429668329051572,287,54,nan,nan,0,,True,True,ellow-elmid
p0623,ellow-radmid-az045,elmid-radnear-az225,0.4743465469950932,0.7015558626775056,0.7279388566813727,0.30014263000222136,0.36478026048785717,58,17,0.36478026048785717,0.3324614452450393,0.30014263000222136,0.10956628650723604,0.14188510175005392,0.17420391699287185,289,59,nan,nan,0,,True,True,ellow-elmid
p0624,ellow-radmid-az045,elmid-radnear-az270,0.4710586207451455,0.6961677420030572,0.7215966581980214,0.30014263000222136,0.3473214946568377,58,26,0.3473214946568377,0.32373206232952956,0.30014263000222136,0.12373712608830778,0.14732655841561593,0.17091599074292413,277,53,nan,nan,0,,True,True,ellow-elmid
p0625,ellow-radmid-az045,elmid-radnear-az315,0.46742671848103096,0.7027634365148885,0.7297676949617405,0.30014263000222136,0.3398194147983978,58,34,0.3398194147983978,0.31998102240030957,0.30014263000222136,0.12760730368263318,0.1474456960807214,0.1672840884788096,285,55,nan,nan,0,,True,True,ellow-elmid
p0626,ellow-radmid-az045,elmid-radmid-az000,0.48083341787291306,0.7218194577257941,0.7471882175996011,0.30014263000222136,0.40109184962731287,58,5,0.40109184962731287,0.3506172398147671,0.30014263000222136,0.07974156824560019,0.13021617805814595,0.1806907878706917,281,50,nan,nan,0,,True,True,ellow-elmid
p0627,ellow-radmid-az045,elmid-radmid-az045,0.4812152201409351,0.7097309596301068,0.7342238144798184,0.30014263000222136,0.41641372706811924,58,1,0.41641372706811924,0.3582781785351703,0.30014263000222136,0.06480149307281585,0.1229370416057648,0.18107259013871374,278,60,nan,nan,0,,True,True,ellow-elmid
p0628,ellow-radmid-az045,elmid-radmid-az090,0.4822276066953899,0.7128795018983333,0.7374507574482286,0.30014263000222136,0.39457841386323705,58,8,0.39457841386323705,0.3473605219327292,0.30014263000222136,0.08764919283215283,0.13486708476266068,0.18208497669316853,283,61,nan,nan,0,,True,True,ellow-elmid
p0629,ellow-radmid-az045,elmid-radmid-az135,0.48307079850030665,0.7116725135670526,0.7365452405837776,0.30014263000222136,0.3855787851950759,58,15,0.3855787851950759,0.3428607075986486,0.30014263000222136,0.09749201330523077,0.14021009090165804,0.1829281684980853,290,63,nan,nan,0,,True,True,ellow-elmid
p0630,ellow-radmid-az045,elmid-radmid-az180,0.48147004976292396,0.715198283204061,0.7394790748863435,0.30014263000222136,0.3920347270865256,58,10,0.3920347270865256,0.3460886785443735,0.30014263000222136,0.08943532267639837,0.13538137121855048,0.1813274197607026,292,50,nan,nan,0,,True,True,ellow-elmid
p0631,ellow-radmid-az045,elmid-radmid-az225,0.4883918760554505,0.7187751221400016,0.7432542165498927,0.30014263000222136,0.4035228167038699,58,2,0.4035228167038699,0.3518327233530456,0.30014263000222136,0.08486905935158057,0.13655915270240487,0.18824924605322912,294,57,nan,nan,0,,True,True,ellow-elmid
p0632,ellow-radmid-az045,elmid-radmid-az270,0.4842865314853065,0.7199665313080583,0.7439920428675687,0.30014263000222136,0.40315190191972006,58,3,0.40315190191972006,0.35164726596097073,0.30014263000222136,0.08113462956558642,0.13263926552433575,0.18414390148308513,281,52,nan,nan,0,,True,True,ellow-elmid
p0633,ellow-radmid-az045,elmid-radmid-az315,0.48189344675309986,0.7146192971824723,0.7420916660156889,0.30014263000222136,0.38855085122315813,58,13,0.38855085122315813,0.3443467406126898,0.30014263000222136,0.09334259552994173,0.1375467061404101,0.1817508167508785,289,55,nan,nan,0,,True,True,ellow-elmid
p0634,ellow-radmid-az045,elmid-radfar-az000,0.47577005795014227,0.7112366733102353,0.7370722008482149,0.30014263000222136,0.3883653697649618,58,14,0.3883653697649618,0.34425399988359157,0.30014263000222136,0.08740468818518049,0.1315160580665507,0.1756274279479209,292,54,nan,nan,0,,True,True,ellow-elmid
p0635,ellow-radmid-az045,elmid-radfar-az045,0.4777194769891675,0.7135418556030899,0.7382754701266323,0.30014263000222136,0.3904277067982496,58,12,0.3904277067982496,0.3452851684002355,0.30014263000222136,0.08729177019091788,0.13243430858893201,0.17757684698694615,282,61,nan,nan,0,,True,True,ellow-elmid
p0636,ellow-radmid-az045,elmid-radfar-az090,0.473148669247767,0.7053480796556302,0.732192004815425,0.30014263000222136,0.4031096513417022,58,4,0.4031096513417022,0.35162614067196174,0.30014263000222136,0.07003901790606482,0.12152252857580526,0.17300603924554564,282,62,nan,nan,0,,True,True,ellow-elmid
p0637,ellow-radmid-az045,elmid-radfar-az135,0.4743994495029043,0.7102640284917384,0.737293422008783,0.30014263000222136,0.3906639225147944,58,11,0.3906639225147944,0.34540327625850786,0.30014263000222136,0.08373552698810988,0.12899617324439644,0.17425681950068295,289,53,nan,nan,0,,True,True,ellow-elmid
p0638,ellow-radmid-az045,elmid-radfar-az180,0.48121379347883153,0.7156794697061817,0.7418045192436904,0.30014263000222136,0.39775345373611054,58,7,0.39775345373611054,0.34894804186916595,0.30014263000222136,0.08346033974272099,0.13226575160966558,0.18107116347661018,294,53,nan,nan,0,,True,True,ellow-elmid
p0639,ellow-radmid-az045,elmid-radfar-az225,0.4822032334547885,0.7120165917215443,0.7416465863902637,0.30014263000222136,0.40094783670068784,58,6,0.40094783670068784,0.3505452333514546,0.30014263000222136,0.08125539675410065,0.1316580001033339,0.18206060345256714,276,61,nan,nan,0,,True,True,ellow-elmid
p0640,ellow-radmid-az045,elmid-radfar-az270,0.479443019001297,0.7157660334173582,0.7430645617110165,0.30014263000222136,0.39259913412484276,58,9,0.39259913412484276,0.34637088206353206,0.30014263000222136,0.08684388487645422,0.13307213693776493,0.17930038899907563,288,59,nan,nan,0,,True,True,ellow-elmid
p0641,ellow-radmid-az045,elmid-radfar-az315,0.4761420724928424,0.7146246493096841,0.7417746782738596,0.30014263000222136,0.38032179073567957,58,16,0.38032179073567957,0.34023221036895046,0.30014263000222136,0.09582028175716284,0.13590986212389194,0.17599944249062105,291,56,nan,nan,0,,True,True,ellow-elmid
p0642,ellow-radmid-az045,elhigh-radnear-az000,0.46080080263519546,0.6952825677806087,0.7210106071281842,0.30014263000222136,0.3287976256874326,58,48,0.3287976256874326,0.314470127844827,0.30014263000222136,0.13200317694776287,0.1463306747903685,0.1606581726329741,284,55,nan,nan,0,,True,True,elhigh-ellow
p0643,ellow-radmid-az045,elhigh-radnear-az045,0.4649730912192381,0.6996191622970592,0.7257705227238228,0.30014263000222136,0.3372504425742561,58,38,0.3372504425742561,0.31869653628823874,0.30014263000222136,0.12772264864498195,0.14627655493099934,0.16483046121701672,295,55,nan,nan,0,,True,True,elhigh-ellow
p0644,ellow-radmid-az045,elhigh-radnear-az090,0.4557603050375959,0.6866870699730164,0.7139698489872298,0.30014263000222136,0.3417464009985519,58,32,0.3417464009985519,0.3209445155003866,0.30014263000222136,0.11401390403904399,0.1348157895372093,0.15561767503537455,284,61,nan,nan,0,,True,True,elhigh-ellow
p0645,ellow-radmid-az045,elhigh-radnear-az135,0.45900338976744454,0.6871042445470591,0.7133298293556458,0.30014263000222136,0.3320552452601486,58,46,0.3320552452601486,0.316098937631185,0.30014263000222136,0.1269481445072959,0.14290445213625952,0.15886075976522318,280,61,nan,nan,0,,True,True,elhigh-ellow
p0646,ellow-radmid-az045,elhigh-radnear-az180,0.46549433534231055,0.6960585338904999,0.7238763186838674,0.30014263000222136,0.3395650145085634,58,35,0.3395650145085634,0.3198538222553924,0.30014263000222136,0.12592932083374714,0.14564051308691817,0.1653517053400892,289,53,nan,nan,0,,True,True,elhigh-ellow
p0647,ellow-radmid-az045,elhigh-radnear-az225,0.4740931737894307,0.70294923147929,0.7288999600262142,0.30014263000222136,0.3440784937220457,58,28,0.3440784937220457,0.3221105618621335,0.30014263000222136,0.13001468006738504,0.15198261192729723,0.17395054378720937,274,63,nan,nan,0,,True,True,elhigh-ellow
p0648,ellow-radmid-az045,elhigh-radnear-az270,0.4652973314407238,0.6926384428048908,0.7211383893960557,0.30014263000222136,0.3216859159930162,58,49,0.3216859159930162,0.31091427299761876,0.30014263000222136,0.1436114154477076,0.15438305844310507,0.16515470143850247,286,57,nan,nan,0,,True,True,elhigh-ellow
p0649,ellow-radmid-az045,elhigh-radnear-az315,0.46468956701204706,0.6983607022818802,0.7259743463802081,0.30014263000222136,0.3361849875189326,58,41,0.3361849875189326,0.318163808760577,0.30014263000222136,0.12850457949311445,0.14652575825147007,0.1645469370098257,283,61,nan,nan,0,,True,True,elhigh-ellow
p0650,ellow-radmid-az045,elhigh-radmid-az000,0.472711246129612,0.706772559817983,0.7335447547276591,0.30014263000222136,0.3459669579749205,58,27,0.3459669579749205,0.32305479398857095,0.30014263000222136,0.12674428815469152,0.14965645214104106,0.17256861612739066,280,50,nan,nan,0,,True,True,elhigh-ellow
p0651,ellow-radmid-az045,elhigh-radmid-az045,0.476807834984474,0.7090549132218102,0.7319411935608343,0.30014263000222136,0.35969234721512794,58,18,0.35969234721512794,0.32991748860867465,0.30014263000222136,0.11711548776934605,0.14689034637579934,0.17666520498225263,290,53,nan,nan,0,,True,True,elhigh-ellow
p0652,ellow-radmid-az045,elhigh-radmid-az090,0.4736504006619593,0.704391380059096,0.730867658394618,0.30014263000222136,0.3545783681398182,58,21,0.3545783681398182,0.3273604990710198,0.30014263000222136,0.1190720325221411,0.14628990159093952,0.17350777065973794,284,55,nan,nan,0,,True,True,elhigh-ellow
p0653,ellow-radmid-az045,elhigh-radmid-az135,0.4737156686093442,0.6997217673884847,0.7262983540877122,0.30014263000222136,0.3434079473811069,58,30,0.3434079473811069,0.32177528869166416,0.30014263000222136,0.1303077212282373,0.15194037991768006,0.17357303860712286,284,59,nan,nan,0,,True,True,elhigh-ellow
p0654,ellow-radmid-az045,elhigh-radmid-az180,0.48322620714892883,0.7105104726054651,0.7363189020399362,0.30014263000222136,0.35560303382831304,58,19,0.35560303382831304,0.32787283191526717,0.30014263000222136,0.1276231733206158,0.15535337523366166,0.18308357714670748,279,64,nan,nan,0,,True,True,elhigh-ellow
p0655,ellow-radmid-az045,elhigh-radmid-az225,0.4778933936809016,0.7061481695750709,0.7320551274951341,0.30014263000222136,0.33765850732244423,58,36,0.33765850732244423,0.3189005686623328,0.30014263000222136,0.14023488635845738,0.15899282501856882,0.17775076367868026,273,64,nan,nan,0,,True,True,elhigh-ellow
p0656,ellow-radmid-az045,elhigh-radmid-az270,0.47298143266604153,0.7012741511108365,0.7315072763185404,0.30014263000222136,0.33467761382312017,58,43,0.33467761382312017,0.31741012191267076,0.30014263000222136,0.13830381884292137,0.15557131075337077,0.17283880266382018,290,56,nan,nan,0,,True,True,elhigh-ellow
p0657,ellow-radmid-az045,elhigh-radmid-az315,0.46432355678372744,0.698766509178666,0.7268888702181322,0.30014263000222136,0.3357774895562401,58,42,0.3357774895562401,0.3179600597792307,0.30014263000222136,0.12854606722748735,0.14636349700449675,0.1641809267815061,293,56,nan,nan,0,,True,True,elhigh-ellow
p0658,ellow-radmid-az045,elhigh-radfar-az000,0.4690475803003744,0.7048978650267141,0.7327010928299327,0.30014263000222136,0.33999633482078295,58,33,0.33999633482078295,0.3200694824115021,0.30014263000222136,0.12905124547959146,0.14897809788887229,0.16890495029815306,297,47,nan,nan,0,,True,True,elhigh-ellow
p0659,ellow-radmid-az045,elhigh-radfar-az045,0.480243162912903,0.7175416484970635,0.7410714561435052,0.30014263000222136,0.3517406582248309,58,24,0.3517406582248309,0.3259416441135261,0.30014263000222136,0.12850250468807206,0.15430151879937687,0.18010053291068162,266,68,nan,nan,0,,True,True,elhigh-ellow
p0660,ellow-radmid-az045,elhigh-radfar-az090,0.47067114631596235,0.701803039944783,0.7283225367492613,0.30014263000222136,0.33715840306367034,58,39,0.33715840306367034,0.31865051653294585,0.30014263000222136,0.133512743252292,0.1520206297830165,0.170528516313741,290,54,nan,nan,0,,True,True,elhigh-ellow
