group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,tower,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,2,0.2025053085816921,0.2078109723572616,0.42914597149819045,0.9655784358709285,4,0.4444444444444444,4,0.4444444444444444,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,3,0.10950456086082286,0.11237359370686568,0.21312678700179355,0.9590705415080709,2,0.2222222222222222,2,0.2222222222222222,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,4,0.10686138737828708,0.10966116875681503,0.1068613873782868,0.9617524864045812,1,0.1111111111111111,1,0.1111111111111111,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,5,0.09084893147077865,0.09322918455218988,0.21284996815104998,0.957824856679725,2,0.2222222222222222,2,0.2222222222222222,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,6,0.07350662992755504,0.07543251259405062,0.21484940694188026,0.9668223312384612,2,0.2222222222222222,2,0.2222222222222222,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,7,0.05599977983334027,0.05746698089282144,0.10746234005477796,0.9671610604930017,1,0.1111111111111111,1,0.1111111111111111,9,0,3,0.9744687986616598,0.0
per_class,tower,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,8,0.03660300603224403,0.03756200925315903,0.10750079010520608,0.9675071109468547,1,0.1111111111111111,1,0.1111111111111111,9,0,3,0.9744687986616598,0.0
per_class,tree,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,1,0.20778035116042043,0.21567621438570328,0.3566039883464503,0.936085469409432,8,0.38095238095238093,8,0.38095238095238093,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,2,0.19337084448023217,0.20071913189646884,0.3597174083669609,0.9442581969632724,8,0.38095238095238093,8,0.38095238095238093,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,3,0.13714202114818239,0.1423535564804567,0.22515042688687834,0.945631792924889,5,0.23809523809523808,5,0.23809523809523808,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,4,0.12773959113369518,0.1325938246279224,0.17761933948967062,0.9325015323207708,4,0.19047619047619047,4,0.19047619047619047,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,5,0.1083047301439271,0.11242041928917922,0.22141012292022566,0.9299225162649478,5,0.23809523809523808,5,0.23809523809523808,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,6,0.08433228246152535,0.08753699438001673,0.13529595229932395,0.9470716660952677,3,0.14285714285714285,3,0.14285714285714285,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,7,0.06961560536954349,0.07226106869306437,0.09185450290022398,0.9644722804523518,2,0.09523809523809523,2,0.09523809523809523,21,0,3,0.9633901992958652,0.0
per_class,tree,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,8,0.03510477339833892,0.036438790247188255,0.08106342764014077,0.8511659902214781,2,0.09523809523809523,2,0.09523809523809523,21,0,3,0.9633901992958652,0.0
per_class,whitevan,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,1,0.20165950538967034,0.24632370695768915,0.2016595053896703,0.7058082688638461,4,0.2857142857142857,3,0.21428571428571427,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,2,0.1525505918015163,0.18633799184684288,0.26753953675194175,0.9363883786317961,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,3,0.09936585281232775,0.12137372430051811,0.1313427247016476,0.9193990729115331,2,0.14285714285714285,2,0.14285714285714285,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,4,0.09108959988914746,0.11126442002637599,0.2087906437691624,0.9743563375894245,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,5,0.08743596799129162,0.10680156988102991,0.20367197438012852,0.9504692137739331,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,6,0.06666918260198554,0.08143528948277066,0.06666918260198555,0.9333685564277978,1,0.07142857142857142,1,0.07142857142857142,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,7,0.06610314174798698,0.0807438800638246,0.06610314174798708,0.9254439844718192,1,0.07142857142857142,1,0.07142857142857142,14,0,4,0.8186768049260855,0.0
per_class,whitevan,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,8,0.05380296269215932,0.06571941744094843,0.13740870031253952,0.6412406014585178,3,0.21428571428571427,2,0.14285714285714285,14,0,4,0.8186768049260855,0.0
